,sptr,accession,organism,Gene Name,length,PE Score
2162,tr,A0A287BQR2,Sus scrofa ,RILPL1 ,386,1
2163,tr,A0A286ZVP4,Sus scrofa ,DERA ,268,1
2164,tr,A0A286ZRY7,Sus scrofa ,DMAC2L ,247,1
2165,tr,Q9N2I3,Sus scrofa ,CD80 ,230,2
2166,tr,F1RSG6,Sus scrofa ,ATP6V1H ,483,3
2167,tr,F1SUV8,Sus scrofa ,RSC1A1 ,623,4
2168,tr,F1RFF8,Sus scrofa ,KDM8 ,406,4
2169,tr,Q5H7B9,Sus scrofa ,FZR1 ,493,2
2170,tr,A0A286ZIS4,Sus scrofa ,CCDC60 ,549,4
2171,tr,A0A287AK73,Sus scrofa ,ARMC9 ,864,4
2172,tr,B8Y4S7,Sus scrofa ,VGLL3 ,328,2
2173,tr,F1SEN1,Sus scrofa ,ANXA8 ,327,1
2174,tr,A0A480WK86,Sus scrofa ,WRAP53 ,278,4
2175,tr,A0A286ZZJ6,Sus scrofa ,SP1 ,786,4
2176,tr,A0A287AEZ2,Sus scrofa ,HSF2 ,517,3
2177,tr,A0A287AU37,Sus scrofa ,GPR108 ,547,4
2178,tr,A0A480SMR6,Sus scrofa ,PSMD12 ,456,1
2179,tr,Q5UVJ1,Sus scrofa ,ADIPOR2 ,386,2
2180,tr,F1SFB7,Sus scrofa ,FAM183A ,135,4
2181,tr,A0A480N1D9,Sus scrofa ,DLD ,476,1
2182,tr,A0A286ZL09,Sus scrofa ,LOC100521431 ,613,4
2183,tr,F1S540,Sus scrofa ,ARHGAP29 ,1260,4
2184,tr,B3TFD9,Sus scrofa ,NECTIN2 ,539,1
2185,tr,A0A286ZKQ9,Sus scrofa ,MBD1 ,535,4
2186,tr,I3LDC1,Sus scrofa ,SDHB ,280,1
2187,tr,A0A287AVJ6,Sus scrofa ,TTC1 ,292,1
2188,tr,A0A287B987,Sus scrofa ,UGCG ,360,3
2189,tr,A9ED84,Sus scrofa ,LMO3 ,145,1
2190,tr,A0A287BDN2,Sus scrofa ,SPTBN1 ,2351,3
2191,tr,A0A480DN09,Sus scrofa ,OSBPL11 ,757,3
2192,tr,Q7YRH5,Sus scrofa ,PEMT ,199,1
2193,tr,F1RX25,Sus scrofa ,CPNE4 ,575,1
2194,tr,F1RLG4,Sus scrofa ,SRP19 ,144,1
2195,tr,A0A5G2RBV3,Sus scrofa ,UMPS ,480,1
2196,tr,A0A287AAX1,Sus scrofa ,PCDHAC2 ,1007,4
2197,tr,F1RKL8,Sus scrofa ,C2H5orf63 ,129,1
2198,tr,F1SG80,Sus scrofa ,MED21 ,144,3
2199,tr,F1RKX2,Sus scrofa ,ALG1 ,468,4
2200,tr,I3LTJ3,Sus scrofa ,GALR2 ,343,3
2201,tr,A0A480RNI8,Sus scrofa ,FRMD3 ,200,4
2202,tr,F1S5S0,Sus scrofa ,GJC2 ,432,3
2203,tr,F1S6R2,Sus scrofa ,PWWP3A ,631,3
2204,tr,A0A287BN43,Sus scrofa ,QSER1 ,1858,4
2205,tr,F1RGR4,Sus scrofa ,EFNA1 ,205,3
2206,tr,F1RUY2,Sus scrofa ,TFEB ,450,3
2207,tr,A0A480M1B4,Sus scrofa ,HNRNPD ,306,1
2208,tr,A0A286ZQL9,Sus scrofa ,ASCC2 ,743,4
2209,tr,A0A286ZR30,Sus scrofa ,STON2 ,955,3
2210,tr,I3LAG7,Sus scrofa ,PAX3 ,484,3
2211,tr,F1SNA7,Sus scrofa ,KIAA1958 ,716,4
2212,tr,C5H0C6,Sus scrofa ,OTUB1 ,271,1
2213,tr,F1SD97,Sus scrofa ,FARSA ,508,1
2214,tr,I3LGI3,Sus scrofa ,FASTK ,554,4
2215,tr,A5GFT9,Sus scrofa ,GNAS ,1045,1
2216,tr,I3LEA0,Sus scrofa ,GATA1 ,412,2
2217,tr,F1RKM5,Sus scrofa ,GRAMD2B ,433,4
2218,tr,A0A287BID4,Sus scrofa ,H2BC21 ,126,3
2219,tr,I3LDJ0,Sus scrofa ,CYP2B6B ,494,1
2220,tr,F1SPG3,Sus scrofa ,HMCES ,367,3
2221,tr,I3LQH7,Sus scrofa ,BLVRB ,206,1
2222,tr,A0A287ASG7,Sus scrofa ,ANKRD66 ,217,4
2223,tr,B6CVL4,Sus scrofa ,WDTC1 ,678,1
2224,tr,A0A287A8F1,Sus scrofa ,FILIP1 ,1216,4
2225,tr,A0A287A4F4,Sus scrofa ,C16H5orf51 ,249,1
2226,tr,I3LT80,Sus scrofa ,SECISBP2 ,818,4
2227,tr,F1SV80,Sus scrofa ,ZSCAN20 ,1045,4
2228,tr,F1SNH8,Sus scrofa ,STRA8 ,365,4
2229,tr,K7GT60,Sus scrofa ,CDK6 ,326,1
2230,tr,F1SLZ9,Sus scrofa ,RNF41 ,317,1
2231,tr,F2Z5D0,Sus scrofa ,SEC61A2 ,476,1
2232,tr,H2F097,Sus scrofa ,CLEC2B ,182,2
2233,tr,F1SFA2,Sus scrofa ,PON2 ,354,1
2234,tr,F1RUI4,Sus scrofa ,TSPYL2 ,740,3
2235,tr,A0A287ATP3,Sus scrofa ,KCNJ16 ,419,3
2236,tr,A0A287AL56,Sus scrofa ,GJD2 ,321,3
2237,tr,A0A287AU55,Sus scrofa ,GALNT13 ,556,3
2238,tr,F2Z5M7,Sus scrofa ,PAX6 ,436,3
2239,tr,A0A287B762,Sus scrofa ,ENPP2 ,981,1
2240,tr,F1RZR7,Sus scrofa ,PHF1 ,567,3
2241,tr,A0A287B646,Sus scrofa ,HNRNPK ,439,1
2242,tr,F2Z508,Sus scrofa ,STMN4 ,203,1
2243,tr,A0A480KLF9,Sus scrofa ,KAT5 ,494,3
2244,tr,A0A287AZL3,Sus scrofa ,KRT5 ,565,1
2245,tr,A0A480YHQ7,Sus scrofa ,SAMD4A ,718,3
2246,tr,I3LHK5,Sus scrofa ,ACTR10 ,417,1
2247,tr,A0A287B7B2,Sus scrofa ,CLDN15 ,356,1
2248,tr,F1RSR0,Sus scrofa ,CCNA1 ,421,3
2249,tr,I3LDL8,Sus scrofa ,PRPF4 ,521,1
2250,tr,A0A5G2QSK8,Sus scrofa ,SLC41A1 ,514,3
2251,tr,F1SGM2,Sus scrofa ,EMC9 ,206,3
2252,tr,A0A286ZHW0,Sus scrofa ,SF3B1 ,1304,1
2253,tr,A0A287BG82,Sus scrofa ,ATG16L1 ,588,3
2254,tr,F1SUZ6,Sus scrofa ,ALG9 ,622,1
2255,tr,A0A286ZRS0,Sus scrofa ,GSS ,474,1
2256,tr,F1SGZ0,Sus scrofa ,SMIM11A ,58,1
2257,tr,A0A287B867,Sus scrofa ,C3H2orf42 ,539,4
2258,tr,K7GK89,Sus scrofa ,FGFR2 ,806,3
2259,tr,F1RFI2,Sus scrofa ,AP1B1 ,949,1
2260,tr,F1RKX4,Sus scrofa ,RBFOX1 ,415,4
2261,tr,A8HG48,Sus scrofa ,SLC7A7 ,511,2
2262,tr,F1RNG8,Sus scrofa ,LENG9 ,532,4
2263,tr,F1SMT7,Sus scrofa ,LOC100522404 ,533,1
2264,tr,A0A286ZR60,Sus scrofa ,ELK4 ,604,3
2265,tr,F6Q2D2,Sus scrofa ,HMBS ,355,1
2266,tr,F1SJY1,Sus scrofa ,ERGIC1 ,290,1
2267,tr,K7GP98,Sus scrofa ,TRIM23 ,574,1
2268,tr,A0A287AH43,Sus scrofa ,ST3GAL3 ,358,3
2269,tr,A0A287AEH8,Sus scrofa ,PDE1A ,492,3
2270,tr,F1RF04,Sus scrofa ,ATP6AP1L ,341,3
2271,tr,A0A287ARJ1,Sus scrofa ,METTL14 ,456,2
2272,tr,A0A287AHW9,Sus scrofa ,CXXC5 ,290,4
2273,tr,F1SBB7,Sus scrofa ,CABLES1 ,644,4
2274,tr,F1RIZ1,Sus scrofa ,CABLES2 ,486,4
2275,tr,A0A286ZWF3,Sus scrofa ,APLF ,511,4
2276,tr,B8Y7D3,Sus scrofa ,NOC3L ,799,2
2277,tr,Q8MI02,Sus scrofa ,SPAM1 ,493,1
2278,tr,I3LLB6,Sus scrofa ,ASGR1 ,286,1
2279,tr,Q56VC2,Sus scrofa ,FADD ,211,1
2280,tr,I3LIK9,Sus scrofa ,ATP8B2 ,1209,3
2281,tr,C7EMF3,Sus scrofa ,KLF13 ,292,2
2282,tr,F1SCS4,Sus scrofa ,SMC6 ,1097,1
2283,tr,F1S4J6,Sus scrofa ,CTSL ,332,3
2284,tr,F1ST61,Sus scrofa ,CCM2 ,476,3
2285,tr,A0A480LRC7,Sus scrofa ,ADAM12 ,912,4
2286,tr,A0A287AA67,Sus scrofa ,ZFP14 ,500,4
2287,tr,F1S0J3,Sus scrofa ,C4BPB ,257,1
2288,tr,K7GNP4,Sus scrofa ,NXT2 ,142,4
2289,tr,F1S8V7,Sus scrofa ,CPN1 ,461,1
2290,tr,A5JVA0,Sus scrofa ,TLR7 ,1050,2
2291,tr,I3LLH3,Sus scrofa ,ZNF276 ,603,4
2292,tr,F1SQR4,Sus scrofa ,SNRPF ,86,1
2293,tr,A0A286ZUZ1,Sus scrofa ,SNX2 ,521,1
2294,tr,F1RKH4,Sus scrofa ,HSPB8 ,210,1
2295,tr,B8XSI8,Sus scrofa ,PLPP2 ,176,2
2296,tr,I3LST4,Sus scrofa ,PNRC2 ,139,3
2297,tr,F1RWG0,Sus scrofa ,HOXB5 ,269,3
2298,tr,A0A481B5J0,Sus scrofa ,INTS10 ,722,3
2299,tr,F1ST74,Sus scrofa ,POLR1E ,419,3
2300,tr,A0A480MTA1,Sus scrofa ,MYZAP ,390,1
2301,tr,A0A287AD64,Sus scrofa ,NIPAL1 ,413,3
2302,tr,F1SAB0,Sus scrofa ,CDC73 ,531,1
2303,tr,A0A5G2QNR5,Sus scrofa ,No Name,248,4
2304,tr,A4GR69,Sus scrofa ,TCAP ,167,4
2305,tr,A0A287AEA9,Sus scrofa ,TMEM92 ,164,4
2306,tr,A0A287AKM3,Sus scrofa ,BCS1L ,419,1
2307,tr,A0A287BH63,Sus scrofa ,LOC110259262 ,225,1
2308,tr,I3LCH3,Sus scrofa ,POLR2C ,275,1
2309,tr,A0A286ZL52,Sus scrofa ,P2RY12 ,338,4
2310,tr,A0A480EGJ1,Sus scrofa ,GATAD2A ,639,1
2311,tr,A0A480PUJ1,Sus scrofa ,FAM131B ,360,3
2312,tr,A0A480M0H8,Sus scrofa ,NFKBIZ ,623,4
2313,tr,F1SNV5,Sus scrofa ,AUP1 ,409,1
2314,tr,A0A287AK42,Sus scrofa ,PDCL3 ,240,1
2315,tr,A0A287BBC5,Sus scrofa ,WBP1L ,343,4
2316,tr,K7GKR2,Sus scrofa ,TLR1 ,796,3
2317,tr,F2Z5P4,Sus scrofa ,SNX10 ,200,3
2318,tr,A0A480PLY3,Sus scrofa ,YWHAZ ,245,1
2319,tr,A0A287B231,Sus scrofa ,UBQLN1 ,561,1
2320,tr,F1SEA6,Sus scrofa ,TXK ,551,3
2321,tr,B8XSJ6,Sus scrofa ,ITPK1 ,419,1
2322,tr,A0A286ZQB9,Sus scrofa ,PIGB ,538,3
2323,tr,A0A287AUC9,Sus scrofa ,AMZ2 ,368,3
2324,tr,A0A287A108,Sus scrofa ,RTKN ,551,1
2325,tr,A0A287APG1,Sus scrofa ,REN ,407,3
2326,tr,A0A480Q2F5,Sus scrofa ,COQ7 ,202,3
2327,tr,A0A287BMB7,Sus scrofa ,TUBA8 ,449,1
2328,tr,A0A287ABU6,Sus scrofa ,DHFR ,187,3
2329,tr,A0A286ZZZ4,Sus scrofa ,NANS ,313,1
2330,tr,A0A480ZIZ9,Sus scrofa ,GASK1B ,519,3
2331,tr,A0A5G2QKK3,Sus scrofa ,RFESD ,157,4
2332,tr,A0A287AVP9,Sus scrofa ,APLP1 ,646,3
2333,tr,A0A287BEY3,Sus scrofa ,LOC100624077 ,368,1
2334,tr,A0A286ZQV5,Sus scrofa ,DNAJC13 ,2248,1
2335,tr,A0A287AYE6,Sus scrofa ,LOC100153925 ,215,1
2336,tr,F1SV35,Sus scrofa ,AASDHPPT ,306,1
2337,tr,A0A287A9Y6,Sus scrofa ,RPS7 ,194,1
2338,tr,A0A287BJ19,Sus scrofa ,WDR5 ,352,1
2339,tr,A0A287ASD0,Sus scrofa ,RPL5 ,297,1
2340,tr,A0A287B621,Sus scrofa ,PRRC2C ,2863,1
2341,tr,A0A287B989,Sus scrofa ,CYTIP ,358,4
2342,tr,F1SEU3,Sus scrofa ,DLC1 ,1528,4
2343,tr,A0A287AEB7,Sus scrofa ,COX6A2 ,97,1
2344,tr,A0A287BTA9,Sus scrofa ,COLGALT2 ,626,3
2345,tr,A0A287A2G1,Sus scrofa ,LOC102161784 ,725,3
2346,tr,A0A287A9H4,Sus scrofa ,HNRNPH2 ,449,1
2347,tr,A0A287B120,Sus scrofa ,FOXP3 ,475,4
2348,tr,F1RPV4,Sus scrofa ,XCL1 ,110,3
2349,tr,F1SRJ6,Sus scrofa ,PMCH ,165,4
2350,tr,A0A286ZXC4,Sus scrofa ,CUEDC2 ,287,3
2351,tr,F1RFG8,Sus scrofa ,ZMAT5 ,170,4
2352,tr,A0A287BGI5,Sus scrofa ,NUDT16L1 ,211,4
2353,tr,A0A287AHW4,Sus scrofa ,TRPA1 ,1120,4
2354,tr,A0A287B1S7,Sus scrofa ,ZDHHC4 ,343,3
2355,tr,D3K5N2,Sus scrofa ,HACE1 ,909,1
2356,tr,F1SNH3,Sus scrofa ,CALD1 ,606,1
2357,tr,A0A287BCB8,Sus scrofa ,GRB14 ,540,3
2358,tr,A0A480JLA1,Sus scrofa ,DNASE1L3 ,305,3
2359,tr,A0A287ACV8,Sus scrofa ,FBXL5 ,619,4
2360,tr,A0A5G2QNV3,Sus scrofa ,No Name,292,4
2361,tr,A0A286ZXP6,Sus scrofa ,COPG2 ,760,1
2362,tr,A0A287BBM3,Sus scrofa ,GML ,157,4
2363,tr,A0A287AHA1,Sus scrofa ,PAM ,904,3
2364,tr,A0A287ARY9,Sus scrofa ,LOC100524737 ,232,4
2365,tr,F8J1Q2,Sus scrofa ,CHTOP ,249,1
2366,tr,A0A287AT51,Sus scrofa ,CIP2A ,908,4
2367,tr,A0A287ADQ1,Sus scrofa ,ISYNA1 ,513,3
2368,tr,A0A480VS16,Sus scrofa ,FAM53B ,426,3
2369,tr,A0A286ZUD5,Sus scrofa ,SNAPIN ,136,1
2370,tr,A0A287BCN6,Sus scrofa ,PPCDC ,220,4
2371,tr,A0A5G2QZJ2,Sus scrofa ,RECK ,971,1
2372,tr,A0A286ZI81,Sus scrofa ,RIBC1 ,353,3
2373,tr,A0A286ZTC2,Sus scrofa ,PBLD ,275,1
2374,tr,A0A5G2Q919,Sus scrofa ,E2F3 ,53,4
2375,tr,A0A287AYM9,Sus scrofa ,MRGPRF ,345,3
2376,tr,F1SIW4,Sus scrofa ,PHF7 ,384,4
2377,tr,A0A287APP3,Sus scrofa ,NDOR1 ,629,3
2378,tr,F1RTP5,Sus scrofa ,LOC110258620 ,810,4
2379,tr,A0A287BD45,Sus scrofa ,TMED8 ,326,4
2380,tr,F1SND5,Sus scrofa ,RAD1 ,281,3
2381,tr,F1S692,Sus scrofa ,IFNGR1 ,470,1
2382,tr,A0A286ZUQ0,Sus scrofa ,SOS1 ,1333,4
2383,tr,A0A287B9M6,Sus scrofa ,INO80E ,205,4
2384,tr,A0A480MJ00,Sus scrofa ,ZDHHC8 ,753,3
2385,tr,A0A480K480,Sus scrofa ,HOXC6 ,235,4
2386,tr,F1SRL7,Sus scrofa ,CDH12 ,794,4
2387,tr,F1SBU8,Sus scrofa ,MICOS13 ,118,1
2388,tr,Q1EFL9,Sus scrofa ,KCNAB1 ,408,1
2389,tr,M3VK15,Sus scrofa ,TBC1D9 ,1267,2
2390,tr,F1S0G3,Sus scrofa ,CFAP206 ,622,3
2391,tr,C3VMW4,Sus scrofa ,CLDN18 ,261,2
2392,tr,F1SNA4,Sus scrofa ,SLC46A2 ,472,1
2393,tr,A0A287BG93,Sus scrofa ,LOC100626015 ,1222,1
2394,tr,A0A287BIT3,Sus scrofa ,FUT11 ,493,3
2395,tr,A0A287A1F1,Sus scrofa ,CLDN1 ,211,2
2396,tr,F1RK01,Sus scrofa ,CPB2 ,423,1
2397,tr,F1SL61,Sus scrofa ,NEMP1 ,445,3
2398,tr,A0A480TY64,Sus scrofa ,CTPS2 ,620,1
2399,tr,A0A287AH71,Sus scrofa ,TFAP4 ,338,4
2400,tr,A7YX24,Sus scrofa ,SNCG ,126,1
2401,tr,A0A286ZQT3,Sus scrofa ,TLK2 ,694,4
2402,tr,F1SKM8,Sus scrofa ,NME6 ,186,3
2403,tr,I3LJH7,Sus scrofa ,SYNC ,477,4
2404,tr,F1RGI2,Sus scrofa ,PAFAH1B3 ,232,1
2405,tr,K7GPS0,Sus scrofa ,MAP2K2 ,400,1
2406,tr,F1S2V3,Sus scrofa ,HDDC2 ,205,1
2407,tr,I3L7Z0,Sus scrofa ,RAPGEF3 ,923,4
2408,tr,A0A287B327,Sus scrofa ,ADAMTS3 ,1201,4
2409,tr,F1SBA1,Sus scrofa ,CHST9 ,446,3
2410,tr,F1SGQ5,Sus scrofa ,ADCY4 ,1077,3
2411,tr,C6JWG4,Sus scrofa ,FGF21 ,208,2
2412,tr,A0A286ZXR4,Sus scrofa ,GINS1 ,196,3
2413,tr,A0A287AN44,Sus scrofa ,SEMA6A ,975,4
2414,tr,F2Z5T7,Sus scrofa ,PPIL3 ,161,1
2415,tr,F1S4H5,Sus scrofa ,NTRK2 ,477,4
2416,tr,A0A5G2R124,Sus scrofa ,TMX3 ,454,1
2417,tr,D9U8D1,Sus scrofa ,DYNLL1 ,89,1
2418,tr,F1SPK5,Sus scrofa ,EFCAB12 ,576,4
2419,tr,F1SDI2,Sus scrofa ,LOC100524239 ,56,1
2420,tr,F1SKI7,Sus scrofa ,DALRD3 ,592,4
2421,tr,F1RS52,Sus scrofa ,MMAA ,420,3
2422,tr,K7GRW5,Sus scrofa ,LOC110261034 ,380,4
2423,tr,A0A287A0C2,Sus scrofa ,ZNF304 ,661,4
2424,tr,F1SQ09,Sus scrofa ,LUM ,341,1
2425,tr,A0A287AS38,Sus scrofa ,LOC110258643 ,320,3
2426,tr,A0A287BNJ8,Sus scrofa ,KMT5B ,888,4
2427,tr,F1SQS9,Sus scrofa ,CA5B ,317,1
2428,tr,A0A287B8F1,Sus scrofa ,PTGER3 ,395,4
2429,tr,B2X0A4,Sus scrofa ,HSD17B1 ,321,2
2430,tr,Q1KS50,Sus scrofa ,KISS1R ,399,2
2431,tr,I3LNC7,Sus scrofa ,HIKESHI ,197,1
2432,tr,A0A286ZX85,Sus scrofa ,LOC100525433 ,321,4
2433,tr,A0A5G2QK70,Sus scrofa ,No Name,288,4
2434,tr,F1S2Q5,Sus scrofa ,ZC2HC1C ,524,3
2435,tr,F2Z513,Sus scrofa ,CFAP20 ,193,4
2436,tr,C4TP28,Sus scrofa ,PEBP4 ,222,1
2437,tr,I3LUL6,Sus scrofa ,UFL1 ,792,1
2438,tr,F1RIR5,Sus scrofa ,PRSS53 ,554,4
2439,tr,F1SFV3,Sus scrofa ,S100A14 ,104,1
2440,tr,A0A480LG56,Sus scrofa ,CHERP ,916,1
2441,tr,F1SER3,Sus scrofa ,SFTPA1 ,248,4
2442,tr,A0A480QHS7,Sus scrofa ,CORO1A ,461,1
2443,tr,F1RG15,Sus scrofa ,MAPK8IP3 ,1344,1
2444,tr,D7R811,Sus scrofa ,LBX1 ,281,4
2445,tr,F1RKY7,Sus scrofa ,YDJC ,323,3
2446,tr,F1RPH0,Sus scrofa ,PGK1 ,417,1
2447,tr,F1RU12,Sus scrofa ,LACTB2 ,288,1
2448,tr,A0A287AMJ9,Sus scrofa ,AGFG2 ,548,1
2449,tr,F1SRW1,Sus scrofa ,EPHA1 ,982,4
2450,tr,A0A287B7K4,Sus scrofa ,ZCCHC14 ,1087,4
2451,tr,Q3HUX1,Sus scrofa ,CD36 ,472,1
2452,tr,F1RZT4,Sus scrofa ,B3GALT4 ,377,3
2453,tr,A0A287A8I2,Sus scrofa ,NEUROD4 ,331,4
2454,tr,F1SRV9,Sus scrofa ,ZYX ,568,1
2455,tr,A0A287BT06,Sus scrofa ,LOC102164547 ,688,4
2456,tr,A0A287AYH0,Sus scrofa ,AP1AR ,269,4
2457,tr,A0A5G2R0A6,Sus scrofa ,TMEM87B ,549,4
2458,tr,A0A287A2W8,Sus scrofa ,RIOX1 ,667,3
2459,tr,I3LQJ3,Sus scrofa ,TRMT10C ,377,4
2460,tr,F1RTP2,Sus scrofa ,ARHGEF9 ,523,1
2461,tr,K7GMX2,Sus scrofa ,MORF4L2 ,288,4
2462,tr,I3LFD9,Sus scrofa ,PLEKHH2 ,1492,4
2463,tr,F1SGS8,Sus scrofa ,ABTB2 ,1025,4
2464,tr,F1RGX2,Sus scrofa ,FAM234A ,551,1
2465,tr,A0A287BDK4,Sus scrofa ,PDE4DIP ,2347,1
2466,tr,F1SDT5,Sus scrofa ,IFT52 ,446,4
2467,tr,A0A287A1V6,Sus scrofa ,SGTA ,313,1
2468,tr,F1STQ5,Sus scrofa ,KDF1 ,398,4
2469,tr,F1S2E2,Sus scrofa ,ANXA11 ,502,1
2470,tr,F1SEC0,Sus scrofa ,DCTN3 ,186,1
2471,tr,F1S1J5,Sus scrofa ,G6PC3 ,346,3
2472,tr,A0A287APU7,Sus scrofa ,POLH ,698,4
2473,tr,Q06AA0,Sus scrofa ,L3MBTL1 ,345,1
2474,tr,A0A286ZIP3,Sus scrofa ,EDRF1 ,1202,4
2475,tr,F1S6D2,Sus scrofa ,ADAMTS15 ,950,4
2476,tr,K9IVI9,Sus scrofa ,CISH ,254,2
2477,tr,F1RHZ8,Sus scrofa ,PIH1D1 ,286,3
2478,tr,F1S3E0,Sus scrofa ,TMED9 ,235,1
2479,tr,A0A287AMV6,Sus scrofa ,FAM177A1 ,255,1
2480,tr,A0A480Y2Q2,Sus scrofa ,CPSF4 ,269,1
2481,tr,A0A286ZPW5,Sus scrofa ,MEF2A ,497,4
2482,tr,M3UZB1,Sus scrofa ,ZNF3 ,447,2
2483,tr,I3LDD6,Sus scrofa ,HDAC10 ,647,1
2484,tr,A0A287BER0,Sus scrofa ,SEPSECS ,504,3
2485,tr,A0A480WTP0,Sus scrofa ,STAU2 ,511,1
2486,tr,A0A287BSC9,Sus scrofa ,TM9SF4 ,642,1
2487,tr,F1SBH1,Sus scrofa ,DTD1 ,209,1
2488,tr,F1SKV2,Sus scrofa ,RNF180 ,579,4
2489,tr,F1RF46,Sus scrofa ,ASGR2 ,301,1
2490,tr,A0A287A326,Sus scrofa ,DHRS1 ,324,1
2491,tr,I3LH60,Sus scrofa ,RAP2C ,183,1
2492,tr,K7GKY0,Sus scrofa ,CD109 ,1449,1
2493,tr,I3LUQ9,Sus scrofa ,OSBPL3 ,886,3
2494,tr,A0A287B220,Sus scrofa ,LOC100513601 ,394,1
2495,tr,A0A287BN00,Sus scrofa ,CCL26 ,94,3
2496,tr,F1SJK6,Sus scrofa ,HACD3 ,362,1
2497,tr,A0A287BBR6,Sus scrofa ,ABCC4 ,1325,1
2498,tr,F1S1U3,Sus scrofa ,METTL8 ,411,3
2499,tr,A0A287A7H6,Sus scrofa ,DDX47 ,493,3
2500,tr,F1SRW4,Sus scrofa ,CNPPD1 ,411,4
2501,tr,A0A286ZYW5,Sus scrofa ,DCP2 ,386,3
2502,tr,F1SNF6,Sus scrofa ,CHCHD3 ,227,1
2503,tr,A0A287ACZ4,Sus scrofa ,MAN2A2 ,1204,1
2504,tr,F1RPC8,Sus scrofa ,CRYM ,314,1
2505,tr,I3LHR5,Sus scrofa ,LCMT1 ,299,1
2506,tr,O97727,Sus scrofa ,NR4A3 ,446,2
2507,tr,I3L6N3,Sus scrofa ,ARMC8 ,399,1
2508,tr,F1RHJ1,Sus scrofa ,MRPL24 ,216,1
2509,tr,F1S451,Sus scrofa ,LDHD ,484,1
2510,tr,F1SJJ8,Sus scrofa ,TIPIN ,289,3
2511,tr,A0A287BCU4,Sus scrofa ,PIK3CB ,1053,3
2512,tr,I3LQ51,Sus scrofa ,PSMB1 ,205,1
2513,tr,A5GHL0,Sus scrofa ,RAB22A ,194,1
2514,tr,F1RK10,Sus scrofa ,SUCLA2 ,405,1
2515,tr,B0FRD7,Sus scrofa ,NCOA2 ,1394,2
2516,tr,I3LLB2,Sus scrofa ,TMPRSS6 ,803,4
2517,tr,F1S602,Sus scrofa ,GPR61 ,451,3
2518,tr,R4JU57,Sus scrofa ,LSM14A ,463,2
2519,tr,A0A287BND7,Sus scrofa ,RBM15 ,963,1
2520,tr,F1RG79,Sus scrofa ,ZNF629 ,871,4
2521,tr,F1RME6,Sus scrofa ,FOXO1 ,662,4
2522,tr,F1RMJ5,Sus scrofa ,PDE8A ,837,3
2523,tr,F1S9L1,Sus scrofa ,SOX11 ,447,4
2524,tr,A0A5K1VE26,Sus scrofa ,THRAP3 ,958,1
2525,tr,F1RFG1,Sus scrofa ,GTF3C1 ,2115,1
2526,tr,F1SPA3,Sus scrofa ,B4GALT4 ,344,3
2527,tr,F1RIT5,Sus scrofa ,TCHP ,500,3
2528,tr,A0A286ZT06,Sus scrofa ,ADCY7 ,1079,3
2529,tr,A0A287AQS7,Sus scrofa ,SCO2 ,264,1
2530,tr,A0A287AJB4,Sus scrofa ,U2AF1 ,239,4
2531,tr,A0A287BKI5,Sus scrofa ,DOLPP1 ,238,1
2532,tr,A0A287AV82,Sus scrofa ,USF2 ,391,4
2533,tr,A0A287AQY5,Sus scrofa ,LRCH4 ,712,4
2534,tr,A0A287B9L7,Sus scrofa ,CLPTM1L ,493,1
2535,tr,F1RZM6,Sus scrofa ,TUBE1 ,474,3
2536,tr,I3LNL2,Sus scrofa ,ZNF184 ,752,4
2537,tr,F1SD35,Sus scrofa ,PIGT ,609,1
2538,tr,A0A287AS92,Sus scrofa ,BICDL1 ,622,4
2539,tr,F1STS1,Sus scrofa ,PIGV ,493,3
2540,tr,F2Z561,Sus scrofa ,NCALD ,193,1
2541,tr,F1SMV8,Sus scrofa ,HTR2B ,481,3
2542,tr,F1S0A9,Sus scrofa ,ZNF609 ,1411,4
2543,tr,A0A480QR74,Sus scrofa ,DPY19L1 ,748,1
2544,tr,F1RNW8,Sus scrofa ,SLC7A10 ,523,4
2545,tr,A0A288CFV1,Sus scrofa ,UBE2D3 ,148,3
2546,tr,A0A287B733,Sus scrofa ,FBXL2 ,463,4
2547,tr,A0A2C9F342,Sus scrofa ,VEGFA ,427,3
2548,tr,Q85ZW4,Sus scrofa ,SLA-DRA1 ,252,1
2549,tr,F1RU23,Sus scrofa ,CTSW ,367,3
2550,tr,K7GRA6,Sus scrofa ,PAPSS2 ,620,1
2551,tr,A0A287BPH9,Sus scrofa ,PLEKHG6 ,791,4
2552,tr,I3LRK0,Sus scrofa ,DHX57 ,1383,2
2553,tr,A0A480MHE7,Sus scrofa ,SLC7A3 ,619,3
2554,tr,A0A287BCS9,Sus scrofa ,CHST11 ,352,3
2555,tr,A0A287BQ33,Sus scrofa ,SIK2 ,909,4
2556,tr,A0A287B6K2,Sus scrofa ,No Name,217,4
2557,tr,A0A287BJE0,Sus scrofa ,ZNF131 ,589,4
2558,tr,F1RRI1,Sus scrofa ,SLC25A45 ,288,3
2559,tr,B6EAV6,Sus scrofa ,SLC10A7 ,340,2
2560,tr,F1S0C1,Sus scrofa ,ADH5 ,385,1
2561,tr,I3LJW3,Sus scrofa ,GDPD1 ,314,1
2562,tr,A0A286ZMF1,Sus scrofa ,PPIP5K2 ,1163,3
2563,tr,A0A480QSM9,Sus scrofa ,CCDC14 ,965,4
2564,tr,I3LE25,Sus scrofa ,SLC33A1 ,550,1
