,sptr,accession,organism,Gene Name,length,PE Score
9696,tr,Q8C426,Mus musculus ,Unc13a ,110,2
9697,tr,X5J576,Mus musculus ,No Name,101,2
9698,tr,Q8BKY3,Mus musculus ,No Name,118,2
9699,tr,Q9CVV7,Mus musculus ,Tcp11 ,109,2
9700,tr,A2NVX1,Mus musculus ,No Name,102,2
9701,tr,Q8BIX2,Mus musculus ,Gcn1 ,1054,1
9702,tr,Q8VG75,Mus musculus ,No Name,310,3
9703,tr,B2RU97,Mus musculus ,Tas2r107 ,308,2
9704,tr,Q3T9I0,Mus musculus ,Heatr1 ,733,2
9705,tr,Q9EQG0,Mus musculus ,Prol1 ,220,2
9706,tr,Q6IQZ4,Mus musculus ,Ctr9 ,82,2
9707,tr,Q3TMQ9,Mus musculus ,Ppp1r14b ,85,2
9708,tr,Q9CW70,Mus musculus ,Mag ,16,2
9709,tr,Q9R1T0,Mus musculus ,No Name,182,2
9710,tr,D3YZD7,Mus musculus ,Dhx32 ,110,1
9711,tr,A9C433,Mus musculus ,St6gal2 ,355,4
9712,tr,Q3U5M2,Mus musculus ,Bcas2 ,225,2
9713,tr,D3Z6B9,Mus musculus ,Aldh1l2 ,810,1
9714,tr,A0A1B0GRE6,Mus musculus ,Dkkl1 ,219,1
9715,tr,A0A0G2JFC0,Mus musculus ,Bcar3 ,186,1
9716,tr,A2BFG8,Mus musculus ,Zfp971 ,470,1
9717,tr,Q9CRQ1,Mus musculus ,Ubxn4 ,227,2
9718,tr,Q8BVJ2,Mus musculus ,Gtf2f1 ,239,2
9719,tr,A0A1Y7VL98,Mus musculus ,Ppm1a ,80,1
9720,tr,A0A087WPX6,Mus musculus ,Plekha6 ,122,1
9721,tr,E9PYK2,Mus musculus ,Robo2 ,207,1
9722,tr,A0A0G2JFV0,Mus musculus ,Traj29 ,20,4
9723,tr,Q3TM46,Mus musculus ,Ahi1 ,49,2
9724,tr,A0A0N4SVQ2,Mus musculus ,Atp6v0e2 ,112,3
9725,tr,Q3TCM1,Mus musculus ,Uhrf2 ,277,2
9726,tr,Q3UWE4,Mus musculus ,Hivep1 ,667,2
9727,tr,A0A023UED4,Mus musculus ,Prdm14 ,561,2
9728,tr,A0A0R4J053,Mus musculus ,Doc2g ,387,4
9729,tr,A0A0G2JFS2,Mus musculus ,Atp6v0a2 ,182,1
9730,tr,Q571D4,Mus musculus ,Ptprn2 ,832,2
9731,tr,A0A5F8MPN1,Mus musculus ,Fry ,3017,1
9732,tr,A0A1L1SU15,Mus musculus ,Ppcdc ,62,1
9733,tr,E9Q6H4,Mus musculus ,Cul7 ,649,1
9734,tr,A0A1D5RMF7,Mus musculus ,B4galnt3 ,985,3
9735,tr,D3Z7J3,Mus musculus ,Plscr2 ,172,1
9736,tr,Q9D3R4,Mus musculus ,1700018A04Rik ,154,2
9737,tr,Z4YJZ7,Mus musculus ,Ehmt1 ,1288,1
9738,tr,Q3UJJ8,Mus musculus ,Rdx ,652,2
9739,tr,B7ZND7,Mus musculus ,Ppp1r18 ,594,2
9740,tr,A0A0A6YXI7,Mus musculus ,Camkv ,48,1
9741,tr,Q6PB40,Mus musculus ,Kcp ,744,2
9742,tr,G3X9U0,Mus musculus ,Cblc ,452,4
9743,tr,F6RYQ3,Mus musculus ,Galntl6 ,417,1
9744,tr,D3YYQ5,Mus musculus ,Amy1 ,272,1
9745,tr,A0A286YCU9,Mus musculus ,Prl3b1 ,150,1
9746,tr,A0A140LI23,Mus musculus ,Ccdc106 ,76,4
9747,tr,D3Z6S4,Mus musculus ,Lgr6 ,690,4
9748,tr,E9Q860,Mus musculus ,Crip3 ,244,4
9749,tr,A0A1D5RLP3,Mus musculus ,Mast3 ,135,1
9750,tr,A0A286YDZ9,Mus musculus ,Gkap1 ,136,1
9751,tr,Q3TSE3,Mus musculus ,Eya1 ,360,2
9752,tr,A0A0N4SV65,Mus musculus ,Plekha5 ,662,1
9753,tr,D6RFR9,Mus musculus ,Alkbh6 ,112,1
9754,tr,A2AS86,Mus musculus ,Gcg ,173,1
9755,tr,D3Z7F4,Mus musculus ,Eps8 ,189,1
9756,tr,L7N467,Mus musculus ,B230307C23Rik ,63,4
9757,tr,Q3URA7,Mus musculus ,Ccp110 ,593,2
9758,tr,A0A0G2JG42,Mus musculus ,Tuft1 ,55,1
9759,tr,Q6PHA0,Mus musculus ,Stat5a ,419,2
9760,tr,Q3U6M5,Mus musculus ,Ranbp1 ,203,2
9761,tr,Q3UWU8,Mus musculus ,Supt6 ,232,2
9762,tr,Q6KAP1,Mus musculus ,mFLJ00246 ,1454,4
9763,tr,Q3TXN0,Mus musculus ,Htra2 ,445,2
9764,tr,Q6ZZA2,Mus musculus ,H2Aa ,89,4
9765,tr,E3VX21,Mus musculus ,No Name,160,4
9766,tr,Q8C5R4,Mus musculus ,Parva ,372,2
9767,tr,Q3TPQ4,Mus musculus ,Samd10 ,238,2
9768,tr,Q3TSW1,Mus musculus ,Polr3k ,22,2
9769,tr,F1ABS0,Mus musculus ,Ager ,323,2
9770,tr,Q8CBV7,Mus musculus ,Gm9876 ,129,2
9771,tr,Q3UVF1,Mus musculus ,No Name,30,2
9772,tr,Q6P1B6,Mus musculus ,Sephs1 ,392,2
9773,tr,Q7TQX2,Mus musculus ,Olfr1306 ,312,3
9774,tr,Q9ET02,Mus musculus ,Uba7 ,770,2
9775,tr,O70403,Mus musculus ,Fhl4 ,279,2
9776,tr,B2RU78,Mus musculus ,Olfr599 ,315,2
9777,tr,A0A2Z4T225,Mus musculus ,H2-Ab1 ,93,4
9778,tr,Q6XAS0,Mus musculus ,Ssxb7 ,140,2
9779,tr,Q3TJK8,Mus musculus ,Smim1 ,105,2
9780,tr,X5J5C0,Mus musculus ,No Name,98,2
9781,tr,Q80Y91,Mus musculus ,Muc3 ,305,2
9782,tr,Q9CU76,Mus musculus ,Huwe1 ,159,2
9783,tr,Q7TS29,Mus musculus ,Olfr225 ,351,3
9784,tr,Q32ME8,Mus musculus ,Tlr11 ,926,2
9785,tr,Q9D5P8,Mus musculus ,4930402H24Rik ,367,2
9786,tr,Q99MG3,Mus musculus ,No Name,9,4
9787,tr,Q8K3I2,Mus musculus ,Wfikkn2 ,59,2
9788,tr,Q3T9I9,Mus musculus ,Alox12 ,663,2
9789,tr,Q8BPT5,Mus musculus ,Gm4792 ,183,2
9790,tr,Q6NV80,Mus musculus ,Itpr1 ,564,2
9791,tr,B9EIE8,Mus musculus ,Lyrm7 ,133,2
9792,tr,A0A2S0DFG4,Mus musculus ,No Name,116,4
9793,tr,Q62378,Mus musculus ,Snrpb2 ,97,2
9794,tr,Q924X3,Mus musculus ,choline/ethanolaminekinase ,24,4
9795,tr,Q8CAJ7,Mus musculus ,Dnpep ,473,2
9796,tr,Q3UZF0,Mus musculus ,Prim1 ,417,2
9797,tr,Q3UF94,Mus musculus ,Mir99ahg ,53,2
9798,tr,K7TRL3,Mus musculus ,No Name,110,2
9799,tr,Q80TL2,Mus musculus ,Tcf25 ,500,2
9800,tr,C1PHX7,Mus musculus ,Slc28a2 ,116,2
9801,tr,Q499H5,Mus musculus ,Olfr644 ,311,2
9802,tr,D8KZM7,Mus musculus ,TAAR4 ,291,3
9803,tr,Q3UYR3,Mus musculus ,Cbfb ,138,2
9804,tr,Q8BM29,Mus musculus ,Add3 ,651,2
9805,tr,Q8VF36,Mus musculus ,No Name,316,3
9806,tr,Q3TQF4,Mus musculus ,Slmap ,213,2
9807,tr,Q99JR0,Mus musculus ,Slc37a3 ,156,2
9808,tr,Q6ZZA1,Mus musculus ,H2Aa ,89,4
9809,tr,Q9WVE3,Mus musculus ,ESTM25 ,170,4
9810,tr,Q8C148,Mus musculus ,Zfp607a ,686,2
9811,tr,A0A240F9Y3,Mus musculus ,Dlg2 ,26,4
9812,tr,K7T9P5,Mus musculus ,No Name,113,2
9813,tr,Q8BMA8,Mus musculus ,Eef2 ,858,2
9814,tr,Q6ZZ97,Mus musculus ,H2Aa ,89,4
9815,tr,Q8C359,Mus musculus ,Gabpb2 ,127,2
9816,tr,Q5DTH2,Mus musculus ,Myh8 ,314,2
9817,tr,Q6NXW8,Mus musculus ,Pcdhga12 ,812,2
9818,tr,Q9EPY7,Mus musculus ,No Name,214,4
9819,tr,Q8BM32,Mus musculus ,Ttn ,806,2
9820,tr,Q80ZQ4,Mus musculus ,Brpf3 ,121,2
9821,tr,Q80W05,Mus musculus ,Tead1 ,424,2
9822,tr,Q80ZU1,Mus musculus ,Dcaf7 ,341,2
9823,tr,Q8BVW7,Mus musculus ,Pfas ,359,2
9824,tr,Q9ET03,Mus musculus ,No Name,775,3
9825,tr,A2NVV1,Mus musculus ,No Name,102,2
9826,tr,A4FUV8,Mus musculus ,Gzmk ,262,2
9827,tr,Q9Z2F4,Mus musculus ,No Name,41,4
9828,tr,Q9QX64,Mus musculus ,No Name,51,4
9829,tr,Q3UGR7,Mus musculus ,No Name,338,2
9830,tr,Q3UMM5,Mus musculus ,Dusp16 ,274,2
9831,tr,Q7TRL4,Mus musculus ,Olfr90 ,310,3
9832,tr,Q9ER52,Mus musculus ,Rhbdd2 ,127,2
9833,tr,Q8CEV8,Mus musculus ,Rac2 ,90,2
9834,tr,O70549,Mus musculus ,No Name,167,4
9835,tr,A2BHQ5,Mus musculus ,Dcdc5 ,186,2
9836,tr,Q2VR04,Mus musculus ,Igkv4-72 ,106,2
9837,tr,Q9CTV7,Mus musculus ,Cnrip1 ,128,2
9838,tr,Q8R1X5,Mus musculus ,Edem3 ,56,2
9839,tr,Q3TZZ8,Mus musculus ,F830212C03Rik ,70,2
9840,tr,A0A0F7R1P3,Mus musculus ,HC ,469,2
9841,tr,Q8CEW6,Mus musculus ,2410024N13Rik ,225,2
9842,tr,Q70LU7,Mus musculus ,CRS4C3b ,91,2
9843,tr,Q3TYP1,Mus musculus ,F2rl1 ,399,2
9844,tr,G4XXT0,Mus musculus ,CYCt ,56,3
9845,tr,Q61018,Mus musculus ,Gnai1 ,60,2
9846,tr,Q9CVR7,Mus musculus ,Adam39 ,262,2
9847,tr,Q8CHZ1,Mus musculus ,Apol7c ,187,2
9848,tr,Q8K3L2,Mus musculus ,Prdm15 ,368,2
9849,tr,A0A087WNN9,Mus musculus ,Scgb2b1 ,109,3
9850,tr,Q8HWD5,Mus musculus ,Mill1 ,179,3
9851,tr,A8R0V3,Mus musculus ,Esp20 ,80,4
9852,tr,Q3UGP7,Mus musculus ,No Name,118,2
9853,tr,C3UP59,Mus musculus ,Apobec3 ,75,4
9854,tr,Q6ZPW1,Mus musculus ,Zfp512b ,883,2
9855,tr,Q3UWX0,Mus musculus ,Patj ,190,2
9856,tr,O88607,Mus musculus ,No Name,146,4
9857,tr,K7U5Y8,Mus musculus ,No Name,111,2
9858,tr,Q8BRD6,Mus musculus ,B130024G19Rik ,102,2
9859,tr,Q8BS04,Mus musculus ,Nbeal1 ,1291,2
9860,tr,Q3U7P8,Mus musculus ,Marchf8 ,21,2
9861,tr,Q3TR69,Mus musculus ,Nipal1 ,209,2
9862,tr,Q9R1D0,Mus musculus ,OST ,37,4
9863,tr,Q3UD86,Mus musculus ,Mov10 ,1004,2
9864,tr,Q3UYG0,Mus musculus ,Adora1 ,326,2
9865,tr,Q3TM85,Mus musculus ,Tmem181b-ps ,190,2
9866,tr,Q4U2G7,Mus musculus ,No Name,40,4
9867,tr,Q8C059,Mus musculus ,Samd9l ,837,2
9868,tr,A7MCW3,Mus musculus ,Asb16 ,453,2
9869,tr,Q8CD62,Mus musculus ,Tenm4 ,106,2
9870,tr,Q8C385,Mus musculus ,Gm16496 ,124,2
9871,tr,Q52L98,Mus musculus ,Agrn ,257,2
9872,tr,Q811V2,Mus musculus ,Stfa2l1 ,103,2
9873,tr,Q5FWA4,Mus musculus ,Dzank1 ,174,2
9874,tr,Q8BUT0,Mus musculus ,Sema6a ,587,2
9875,tr,Q5DTK7,Mus musculus ,Sez6 ,761,2
9876,tr,A0A2Z4SYT7,Mus musculus ,H2-Eb1 ,77,4
9877,tr,Q3UEG1,Mus musculus ,Fzd5 ,141,2
9878,tr,Q99JT4,Mus musculus ,BC005705 ,41,2
9879,tr,X5J4N9,Mus musculus ,No Name,115,2
9880,tr,Q3TBE0,Mus musculus ,Rock1 ,516,2
9881,tr,Q8BVF8,Mus musculus ,Elavl1 ,326,2
9882,tr,Q99P24,Mus musculus ,Akap9 ,429,2
9883,tr,Q6XAR8,Mus musculus ,Ssxb9 ,170,2
9884,tr,Q8CAW4,Mus musculus ,Pecam1 ,732,2
9885,tr,Q8BQ28,Mus musculus ,Nck2 ,380,2
9886,tr,Q78S82,Mus musculus ,No Name,213,2
9887,tr,A0A0A6YY36,Mus musculus ,Mme ,133,1
9888,tr,Q8BZ27,Mus musculus ,No Name,123,2
9889,tr,Q8C839,Mus musculus ,Sf3b1 ,256,2
9890,tr,Q3U2R0,Mus musculus ,Hsd11b2 ,386,2
9891,tr,Q8VDS5,Mus musculus ,No Name,23,2
9892,tr,X5J4L4,Mus musculus ,No Name,98,2
9893,tr,Q3TT26,Mus musculus ,Anxa6 ,104,2
9894,tr,Q8BLZ1,Mus musculus ,Acad12 ,179,2
9895,tr,B0LAC2,Mus musculus ,Uba52 ,71,2
9896,tr,O35159,Mus musculus ,Ptafr ,38,2
9897,tr,Q9ERP2,Mus musculus ,Agrn ,49,2
9898,tr,Q505C5,Mus musculus ,Cnot1 ,188,2
9899,tr,Q3U0U6,Mus musculus ,Hpn ,445,2
9900,tr,C7C6A8,Mus musculus ,Elk1 ,65,2
9901,tr,Q3V3E7,Mus musculus ,Polg2 ,459,2
9902,tr,Q8CFB6,Mus musculus ,No Name,14,4
9903,tr,Q3TXL5,Mus musculus ,Ctsd ,410,2
9904,tr,A2NMA3,Mus musculus ,No Name,107,2
9905,tr,Q9D5H9,Mus musculus ,Fam184a ,419,2
9906,tr,Q3UUM3,Mus musculus ,B230110C06Rik ,121,2
9907,tr,Q3UER4,Mus musculus ,Pex11a ,273,2
9908,tr,Q8C5L9,Mus musculus ,Zrsr2 ,148,2
9909,tr,Q8BY34,Mus musculus ,Sh3pxd2b ,128,2
9910,tr,A0A0M6L0I6,Mus musculus ,Prl8a8 ,241,2
9911,tr,U5JE44,Mus musculus ,No Name,126,2
9912,tr,Q5DTX2,Mus musculus ,Ccdc146 ,380,2
9913,tr,Q8BMW5,Mus musculus ,Cfhr3 ,137,2
9914,tr,Q8CH39,Mus musculus ,Asfgf2b ,43,4
9915,tr,Q9Z1I4,Mus musculus ,NAP1 ,15,2
9916,tr,Q8C8N0,Mus musculus ,Itpr1 ,463,2
9917,tr,Q7M745,Mus musculus ,Scgb2b26 ,112,2
9918,tr,Q9JL76,Mus musculus ,Igkv4-72 ,97,2
9919,tr,Q3TEL9,Mus musculus ,Ptpn22 ,134,2
9920,tr,Q3TSB1,Mus musculus ,Trim75 ,200,2
9921,tr,U5LIT9,Mus musculus ,Tlr4 ,749,3
9922,tr,Q8CH70,Mus musculus ,Birc1e ,1403,4
9923,tr,Q8C298,Mus musculus ,Grsf1 ,344,2
9924,tr,Q7TMR4,Mus musculus ,Arhgef25 ,331,2
9925,tr,Q3TYT7,Mus musculus ,4930402H24Rik ,687,2
9926,tr,Q14BL7,Mus musculus ,Adam19 ,72,2
9927,tr,Q8BNB5,Mus musculus ,No Name,105,2
9928,tr,Q8C6W4,Mus musculus ,P2rx3 ,104,2
9929,tr,Q3TNI6,Mus musculus ,Smim1 ,106,2
9930,tr,Q9D6F6,Mus musculus ,Dynll1 ,89,2
9931,tr,X5J4H6,Mus musculus ,No Name,105,2
9932,tr,Q3US44,Mus musculus ,C130040N14Rik ,331,2
9933,tr,A1ILH0,Mus musculus ,Vps13c ,193,2
9934,tr,Q9QWR7,Mus musculus ,Cradd ,145,2
9935,tr,Q8C7F9,Mus musculus ,Tm9sf2 ,662,2
9936,tr,Q3UZQ4,Mus musculus ,Omp ,163,2
9937,tr,A3KME9,Mus musculus ,Padi2 ,324,2
9938,tr,Q99MH7,Mus musculus ,Krt75 ,381,2
9939,tr,Q3TAP7,Mus musculus ,Cdr2 ,455,2
9940,tr,A0A023NE65,Mus musculus ,cytB ,222,4
9941,tr,Q8BQT7,Mus musculus ,Pcdhb7 ,829,2
9942,tr,Q1RMY0,Mus musculus ,Olfr518 ,332,2
9943,tr,Q3UNB7,Mus musculus ,Gm16386 ,85,2
9944,tr,Q3UUA7,Mus musculus ,A530017D24Rik ,83,2
9945,tr,Q3TC05,Mus musculus ,Mob3b ,216,2
9946,tr,X5J5B0,Mus musculus ,No Name,100,2
9947,tr,A0A2Z4SYR6,Mus musculus ,H2-Eb1 ,77,4
9948,tr,Q3TXI3,Mus musculus ,Cnppd1 ,407,2
9949,tr,Q3USM8,Mus musculus ,AA416331 ,177,2
9950,tr,Q5YL89,Mus musculus ,Grid2ip ,11,2
9951,tr,Q3T9X7,Mus musculus ,Ago3 ,271,2
9952,tr,Q3TDV0,Mus musculus ,Ypel5 ,121,2
9953,tr,Q147V3,Mus musculus ,Dnali1 ,259,2
9954,tr,Q3UUM9,Mus musculus ,Sfrp2 ,295,2
9955,tr,Q3UDG5,Mus musculus ,Nup62 ,526,2
9956,tr,Q8BXV7,Mus musculus ,Mtus1 ,230,2
9957,tr,Q3LG17,Mus musculus ,Ptch1 ,52,2
9958,tr,Q3UZW2,Mus musculus ,Pdyn ,248,2
9959,tr,Q91WR1,Mus musculus ,Igh ,488,2
9960,tr,Q4U1Z0,Mus musculus ,Ptprf ,582,2
9961,tr,Q3U7K4,Mus musculus ,Dglucy ,558,2
9962,tr,Q8K543,Mus musculus ,No Name,46,4
9963,tr,Q8BPY7,Mus musculus ,Gm10091 ,132,2
9964,tr,Q9D980,Mus musculus ,Pldi ,128,2
9965,tr,Q3UJH5,Mus musculus ,Atp6v1d ,247,2
9966,tr,Q8R206,Mus musculus ,Slc25a30 ,210,2
9967,tr,Q7TNA3,Mus musculus ,Msh4 ,93,2
9968,tr,Q9DA27,Mus musculus ,Ndufa3 ,105,2
9969,tr,Q3U449,Mus musculus ,Bpnt1 ,308,2
9970,tr,Q9QWG2,Mus musculus ,Gnb2 ,9,2
9971,tr,Q9CVT6,Mus musculus ,Timm21 ,154,2
9972,tr,Q8VEP2,Mus musculus ,No Name,177,4
9973,tr,Q6KB05,Mus musculus ,scFv B8E5 ,255,1
9974,tr,Q9QXH2,Mus musculus ,No Name,23,4
9975,tr,Q3UQQ2,Mus musculus ,Lmf1 ,166,2
9976,tr,Q8VFY1,Mus musculus ,No Name,313,4
9977,tr,Q8BW29,Mus musculus ,Cars2 ,392,2
9978,tr,Q6LBR8,Mus musculus ,No Name,38,4
9979,tr,Q8C7M8,Mus musculus ,Casq1 ,134,2
9980,tr,Q3MI19,Mus musculus ,Olfr657 ,317,2
9981,tr,Q3V1Z5,Mus musculus ,Rps4l ,262,2
9982,tr,Q8CBJ6,Mus musculus ,Gm9911 ,109,2
9983,tr,Q9D362,Mus musculus ,6530402F18Rik ,153,2
9984,tr,Q8C0Z9,Mus musculus ,Pkdrej ,199,2
9985,tr,Q3TIP1,Mus musculus ,Slc3a2 ,99,2
9986,tr,Q3TV20,Mus musculus ,Asns ,561,2
9987,tr,Q5R1F3,Mus musculus ,TRAV13D-3 ,111,4
9988,tr,Q8BM19,Mus musculus ,Spock1 ,367,2
9989,tr,Q80TP0,Mus musculus ,Sez6l ,713,2
9990,tr,Q3UQD7,Mus musculus ,Ppl ,263,2
9991,tr,Q9R0A4,Mus musculus ,UGT ,290,4
9992,tr,A0A2Z4SY83,Mus musculus ,H2-K1 ,38,4
9993,tr,Q9CTJ7,Mus musculus ,Preb ,16,2
9994,tr,Q3UWV9,Mus musculus ,Hook2 ,692,2
9995,tr,Q8C2X6,Mus musculus ,4930597O21Rik ,171,2
9996,tr,Q8CH67,Mus musculus ,No Name,41,4
9997,tr,Q3TA87,Mus musculus ,Pole2 ,527,2
9998,tr,Q8CDT2,Mus musculus ,BC048562 ,205,2
9999,tr,Q3UBP6,Mus musculus ,Actb ,375,2
10000,tr,Q3V3M8,Mus musculus ,No Name,316,2
10001,tr,Q3TR57,Mus musculus ,Ciita ,134,2
10002,tr,Q64736,Mus musculus ,C-ros ,99,4
10003,tr,Q8BXB7,Mus musculus ,Gpr22 ,496,2
10004,tr,J7NUN6,Mus musculus ,Ifggb9 ,421,3
10005,tr,C6EQI8,Mus musculus ,Clec4a2 ,198,2
10006,tr,Q3TLH6,Mus musculus ,Fabp5 ,130,2
10007,tr,Q2M2N7,Mus musculus ,Hrh4 ,262,2
10008,tr,Q3TXJ4,Mus musculus ,Sar1a ,198,2
10009,tr,Q924P8,Mus musculus ,Ighv1-53 ,140,2
10010,tr,Q8C2I9,Mus musculus ,Mcm5 ,393,2
10011,tr,Q8C2R3,Mus musculus ,Tyms ,222,2
10012,tr,Q3TV84,Mus musculus ,Tspan6 ,245,2
10013,tr,L0CMZ8,Mus musculus ,Tlr4 ,835,2
10014,tr,Q3UDB3,Mus musculus ,Serpina3f ,386,2
10015,tr,Q8CHL1,Mus musculus ,Tprkb ,89,2
10016,tr,Q8BSG4,Mus musculus ,Gm9930 ,146,2
10017,tr,H6U1H1,Mus musculus ,No Name,153,2
10018,tr,Q9D9D7,Mus musculus ,Atp5c1 ,298,2
10019,tr,X5J4Q5,Mus musculus ,No Name,98,2
10020,tr,Q3TUN1,Mus musculus ,Bsn ,91,2
10021,tr,B2CSK2,Mus musculus ,No Name,641,3
10022,tr,Q3TWH2,Mus musculus ,Nnt ,1086,2
10023,tr,Q80YW9,Mus musculus ,Fkbp15 ,756,1
10024,tr,D6RDE9,Mus musculus ,Hacl1 ,74,1
10025,tr,E9Q0I0,Mus musculus ,Neu2 ,393,1
10026,tr,A0A1Y7VML8,Mus musculus ,Gm49366 ,143,3
10027,tr,Q8BM35,Mus musculus ,Asap3 ,439,2
10028,tr,D3Z684,Mus musculus ,Gemin7 ,81,1
10029,tr,Q3U3Y6,Mus musculus ,Rin3 ,980,2
10030,tr,G1JLS7,Mus musculus ,Stk39 ,306,2
10031,tr,D3YXI9,Mus musculus ,Gm10376 ,184,4
10032,tr,A2AW41,Mus musculus ,Hnrnpr ,270,1
10033,tr,S4R191,Mus musculus ,Smim1 ,24,1
10034,tr,Q3UKQ3,Mus musculus ,Wbp11 ,641,2
10035,tr,Q3TB96,Mus musculus ,Dctn1 ,1239,2
10036,tr,D3Z2H5,Mus musculus ,Mtus1 ,92,1
10037,tr,A0A0N4SUI8,Mus musculus ,Cct7 ,79,1
10038,tr,B8X349,Mus musculus ,Spag9 ,1320,2
10039,tr,Q5F284,Mus musculus ,Plscr3 ,224,1
10040,tr,A0A6I8MWZ0,Mus musculus ,Fkbp15 ,1044,1
10041,tr,K7Q7T7,Mus musculus ,Rac1 ,192,1
10042,tr,G3UZW5,Mus musculus ,Gigyf2 ,258,1
10043,tr,E9Q9Q9,Mus musculus ,Adgrl1 ,1511,1
10044,tr,A2API1,Mus musculus ,Ccne2 ,403,1
10045,tr,Q6NV93,Mus musculus ,Zbtb25 ,326,2
10046,tr,A0A1D5RM12,Mus musculus ,Tom1 ,68,1
10047,tr,A0A0J9YUW5,Mus musculus ,Scn8a ,1937,1
10048,tr,A0A140LHA2,Mus musculus ,Bub3 ,324,1
10049,tr,G3UXN1,Mus musculus ,Rbm38 ,108,1
10050,tr,B1AWQ0,Mus musculus ,Espn ,521,1
10051,tr,A0A2R8VI12,Mus musculus ,Pcbp2 ,280,1
10052,tr,G3UXP1,Mus musculus ,Jakmip1 ,150,1
10053,tr,A0A126QCR9,Mus musculus ,env ,205,4
10054,tr,S4R2N7,Mus musculus ,Birc6 ,437,1
10055,tr,D3YVS7,Mus musculus ,Cystm1 ,84,1
10056,tr,Q8C1K3,Mus musculus ,Socs4 ,377,2
10057,tr,A0A494BA00,Mus musculus ,Ska1 ,78,1
10058,tr,A2A7A5,Mus musculus ,Zfp985 ,519,4
10059,tr,G3X9C3,Mus musculus ,Gpr22 ,469,4
10060,tr,Q2UZQ7,Mus musculus ,Slc27a3 ,667,2
10061,tr,F6VQN0,Mus musculus ,Agbl4 ,277,1
10062,tr,Q3TZL4,Mus musculus ,No Name,132,2
10063,tr,D6RI84,Mus musculus ,Trpc7 ,451,4
10064,tr,Q8BT63,Mus musculus ,Thg1l ,279,2
10065,tr,E0CXL0,Mus musculus ,Insig2 ,26,1
10066,tr,Q6A012,Mus musculus ,mKIAA0704 ,824,4
10067,tr,A0A0A6YX02,Mus musculus ,Lamtor1 ,142,1
10068,tr,Q3TA13,Mus musculus ,Synpo ,900,2
10069,tr,Q0KIX1,Mus musculus ,Wwc1 ,1094,2
10070,tr,Q3UY25,Mus musculus ,Grem1 ,240,2
10071,tr,E9Q614,Mus musculus ,Chd3 ,2021,1
10072,tr,V9GX97,Mus musculus ,Zfp280d ,180,1
10073,tr,Q3TAH8,Mus musculus ,Dele1 ,510,2
10074,tr,E9Q6C1,Mus musculus ,Osbpl9 ,656,1
10075,tr,A0A087WNP4,Mus musculus ,Tgif1 ,84,1
10076,tr,Q5SSA5,Mus musculus ,Ranbp17 ,516,1
10077,tr,A2A7Z6,Mus musculus ,Rab3b ,228,1
10078,tr,A0A0U1RQ20,Mus musculus ,Pycard ,151,1
10079,tr,Q61600,Mus musculus ,Hbb-bh1 ,140,2
10080,tr,A0A0B4J1P0,Mus musculus ,Ms4a2 ,125,1
10081,tr,A0A0B4J1N7,Mus musculus ,Trav14-2 ,92,4
10082,tr,H7BWZ0,Mus musculus ,Haus2 ,71,1
10083,tr,B1AVU6,Mus musculus ,Aadacl4fm4 ,407,4
10084,tr,A2ALF0,Mus musculus ,Dnajc8 ,219,1
10085,tr,F6RL86,Mus musculus ,Lkaaear1 ,115,4
10086,tr,E0CYB7,Mus musculus ,Fign ,45,4
10087,tr,Q3V3R0,Mus musculus ,Nrxn3 ,162,2
10088,tr,G3XA25,Mus musculus ,Acat2 ,365,1
10089,tr,E9Q6A0,Mus musculus ,Robo2 ,1377,1
10090,tr,Q3TND1,Mus musculus ,Fkbp2 ,140,1
10091,tr,A0A286YCC4,Mus musculus ,Ctsm ,87,3
10092,tr,B1AY87,Mus musculus ,Gtdc1 ,238,1
10093,tr,B2RUG3,Mus musculus ,Slc27a3 ,667,2
10094,tr,B1ARH2,Mus musculus ,Zfp735 ,734,4
10095,tr,Q3U4L3,Mus musculus ,Nfe2l1 ,741,2
10096,tr,Q3U6V6,Mus musculus ,Snx10 ,201,2
10097,tr,A0A3B2WC90,Mus musculus ,Vmn2r8 ,565,4
10098,tr,Q3U1X4,Mus musculus ,Csf1r ,945,2
10099,tr,A4FUW1,Mus musculus ,Rptor ,1333,2
10100,tr,G3UZG2,Mus musculus ,Chd2 ,178,1
10101,tr,A2AW65,Mus musculus ,Zfp972 ,139,4
10102,tr,Q3UPB2,Mus musculus ,Specc1 ,631,2
10103,tr,E0CXU2,Mus musculus ,Rasgef1b ,44,4
10104,tr,J3QPC9,Mus musculus ,Ctdnep1 ,89,1
10105,tr,A0A0G2JET1,Mus musculus ,Ighv8-9 ,119,4
10106,tr,D3YYZ0,Mus musculus ,Cyp3a57 ,503,3
10107,tr,Q8BZB0,Mus musculus ,Kcnk10 ,453,2
10108,tr,Q3TUA5,Mus musculus ,Gigyf2 ,721,2
10109,tr,A0A0B4J1L6,Mus musculus ,Agbl2 ,711,3
10110,tr,A0A0U1RPC3,Mus musculus ,Olfr1507 ,127,3
10111,tr,A0A0G2JGP1,Mus musculus ,Crlf2 ,357,1
10112,tr,A0A1D5RLQ7,Mus musculus ,Setd6 ,67,1
10113,tr,D3Z6E4,Mus musculus ,Eno2 ,315,1
10114,tr,A0A0R4J107,Mus musculus ,Apeh ,716,1
10115,tr,Q6PDJ9,Mus musculus ,Hectd4 ,1062,2
