,sptr,accession,organism,Gene Name,length,PE Score
18520,tr,D3Z7T0,Mus musculus ,Speg ,301,1
18521,tr,A0A140LHP0,Mus musculus ,Gp2 ,553,1
18522,tr,E9QPF8,Mus musculus ,Mphosph9 ,1114,1
18523,tr,A0A1L1SQG7,Mus musculus ,Ryr1 ,5061,1
18524,tr,D3Z2K6,Mus musculus ,Nbeal2 ,593,1
18525,tr,A0A1B0GSK6,Mus musculus ,Hps5 ,119,1
18526,tr,Q5SP75,Mus musculus ,Cdk5rap2 ,390,1
18527,tr,S4R1C4,Mus musculus ,Atp2b2 ,1154,1
18528,tr,A0A1D5RM81,Mus musculus ,Olfr867 ,213,4
18529,tr,A0A0J9YTT0,Mus musculus ,Klrg2 ,200,4
18530,tr,A0A668KLV2,Mus musculus ,Cacna1c ,255,1
18531,tr,A0A2R8VHE0,Mus musculus ,Cyth4 ,56,1
18532,tr,A0A286YCG3,Mus musculus ,Ppp6r3 ,228,1
18533,tr,A0A0G2JG92,Mus musculus ,Tuft1 ,174,1
18534,tr,A0A0U1RP53,Mus musculus ,Dock7 ,102,1
18535,tr,G3UY29,Mus musculus ,Rab11b ,149,4
18536,tr,D3Z198,Mus musculus ,Mrps17 ,87,1
18537,tr,F6QAG4,Mus musculus ,Brix1 ,88,1
18538,tr,D6RGB1,Mus musculus ,Akr1c13 ,41,4
18539,tr,A0A286YCV8,Mus musculus ,Ntrk2 ,489,1
18540,tr,D3Z5H6,Mus musculus ,Taf6 ,214,1
18541,tr,H3BIZ2,Mus musculus ,Ush1c ,517,1
18542,tr,A0A1Y7VLY3,Mus musculus ,Cpsf3 ,512,1
18543,tr,A0A3B2W417,Mus musculus ,Def6 ,385,1
18544,tr,E9PZ92,Mus musculus ,Exoc5 ,643,1
18545,tr,A0A1W2P835,Mus musculus ,Tbk1 ,108,1
18546,tr,B0V2V6,Mus musculus ,Brd4 ,557,1
18547,tr,E9PYD7,Mus musculus ,Kbtbd6 ,549,4
18548,tr,A2AK33,Mus musculus ,Ralgds ,895,1
18549,tr,V9GXX1,Mus musculus ,Dmtf1 ,673,1
18550,tr,E9Q4N9,Mus musculus ,Vegfa ,170,3
18551,tr,A2AHR2,Mus musculus ,Acbd4 ,287,1
18552,tr,G3UZ61,Mus musculus ,Slit2 ,118,1
18553,tr,F6SYN4,Mus musculus ,Kctd17 ,225,1
18554,tr,E9PYF9,Mus musculus ,Agtpbp1 ,42,4
18555,tr,E9Q827,Mus musculus ,Arpp19 ,145,1
18556,tr,E9QNI1,Mus musculus ,Tmem67 ,995,1
18557,tr,A2A828,Mus musculus ,Arhgef19 ,69,4
18558,tr,A0A0G2JG16,Mus musculus ,Pcdh7 ,171,1
18559,tr,F6ULF3,Mus musculus ,Cdkl3 ,97,4
18560,tr,G3UWL2,Mus musculus ,Ppp2r1a ,143,1
18561,tr,A2AKV7,Mus musculus ,Alkbh3 ,202,1
18562,tr,D3YTU7,Mus musculus ,Sike1 ,124,1
18563,tr,A2ASB7,Mus musculus ,Blvra ,151,1
18564,tr,E9Q7V8,Mus musculus ,Tmem8b ,154,3
18565,tr,A0A0U1RP07,Mus musculus ,Cd2bp2 ,130,1
18566,tr,A0A1B0GRU7,Mus musculus ,Stox2 ,98,1
18567,tr,E9PWW5,Mus musculus ,Adamtsl1 ,1753,1
18568,tr,G3X9H7,Mus musculus ,Mtss1 ,759,1
18569,tr,H3BLR7,Mus musculus ,Corin ,972,1
18570,tr,A0A0R4J1Q0,Mus musculus ,Edc4 ,1390,1
18571,tr,A0A494BAB2,Mus musculus ,Arhgef37 ,135,1
18572,tr,D3Z0L7,Mus musculus ,Sun1 ,53,4
18573,tr,A0A1W2P7Q7,Mus musculus ,Ccar1 ,161,1
18574,tr,A0A571BFY6,Mus musculus ,Slc35f3 ,327,1
18575,tr,D3YZX8,Mus musculus ,Srp9 ,63,1
18576,tr,A0A1B0GSS5,Mus musculus ,Trim75 ,26,4
18577,tr,A0A0U1RNR0,Mus musculus ,Lipe ,180,1
18578,tr,A0A2R8VI29,Mus musculus ,Triobp ,248,1
18579,tr,S4R2S1,Mus musculus ,Psg18 ,136,4
18580,tr,A0A1L1SUG2,Mus musculus ,Acad8 ,66,1
18581,tr,F7BDU9,Mus musculus ,Fgfr2 ,61,4
18582,tr,E9Q1M6,Mus musculus ,Ankhd1 ,2485,1
18583,tr,A0A0G2JGP8,Mus musculus ,Shisa5 ,167,1
18584,tr,A6PWL2,Mus musculus ,Atrx ,61,1
18585,tr,F6ZJ55,Mus musculus ,Dock7 ,255,1
18586,tr,G3UXS6,Mus musculus ,Tnfaip2 ,17,4
18587,tr,A0A2I3BQA9,Mus musculus ,Wbp4 ,315,1
18588,tr,A0A1B0GRB1,Mus musculus ,Hps5 ,204,1
18589,tr,A0A1B0GRB2,Mus musculus ,Cyth2 ,283,1
18590,tr,G3UXE0,Mus musculus ,Jarid2 ,58,1
18591,tr,A0A3Q4EG63,Mus musculus ,Sh2d6 ,112,4
18592,tr,G3UX70,Mus musculus ,Ndst4 ,364,3
18593,tr,F6YZZ8,Mus musculus ,Lrp8 ,870,1
18594,tr,A0A2I3BRV9,Mus musculus ,Gnl3 ,146,1
18595,tr,A0A1L1SQZ7,Mus musculus ,Dscaml1 ,286,1
18596,tr,D3Z416,Mus musculus ,Lrrc42 ,118,1
18597,tr,A0A1Y7VJ92,Mus musculus ,Zfp808 ,136,4
18598,tr,A0A1L1SS44,Mus musculus ,Aplp2 ,624,1
18599,tr,A0A0A6YWI1,Mus musculus ,Cop1 ,60,4
18600,tr,A0A1L1SSP3,Mus musculus ,Pafah1b2 ,22,4
18601,tr,A0A494BAG2,Mus musculus ,Nedd4l ,976,1
18602,tr,F7A4H5,Mus musculus ,Zfp267 ,795,4
18603,tr,D3Z3E5,Mus musculus ,Ttc3 ,58,4
18604,tr,F7CAL7,Mus musculus ,Phyhd1 ,54,1
18605,tr,A2A464,Mus musculus ,Slc9a8 ,545,1
18606,tr,A0A338P6A3,Mus musculus ,Senp2 ,198,1
18607,tr,A0A1Y7VL93,Mus musculus ,Rala ,137,1
18608,tr,D3Z588,Mus musculus ,Celf5 ,319,1
18609,tr,A0A0R4J243,Mus musculus ,Suds3 ,332,1
18610,tr,A0A3B2WD34,Mus musculus ,Stk38 ,307,1
18611,tr,F6RBY3,Mus musculus ,Alg2 ,177,1
18612,tr,F6S0J8,Mus musculus ,Slc25a39 ,116,3
18613,tr,D3YYG8,Mus musculus ,Prxl2a ,174,1
18614,tr,E0CXZ0,Mus musculus ,Nop56 ,261,1
18615,tr,A0A1D5RMI3,Mus musculus ,Kars ,63,4
18616,tr,B1AXY5,Mus musculus ,B4galt1 ,346,1
18617,tr,Q5SWP1,Mus musculus ,Tbrg4 ,158,1
18618,tr,H3BKF0,Mus musculus ,Cyyr1 ,68,3
18619,tr,A0A067XG46,Mus musculus ,Rpgr ,1039,1
18620,tr,H3BLP2,Mus musculus ,Spp2 ,89,1
18621,tr,E9PV12,Mus musculus ,Cul5 ,828,1
18622,tr,A0A0G2JDE6,Mus musculus ,Pfkfb4 ,95,1
18623,tr,A0A5F8MPQ6,Mus musculus ,Gm31160 ,341,4
18624,tr,A0A2R8VI82,Mus musculus ,Atf4 ,116,3
18625,tr,G3XA75,Mus musculus ,Mtx1 ,172,1
18626,tr,A0A0G2JGG2,Mus musculus ,Tyms ,93,1
18627,tr,A0A0U1RQ76,Mus musculus ,Sv2b ,9,4
18628,tr,D6RJ43,Mus musculus ,Ciao3 ,73,4
18629,tr,E0CY61,Mus musculus ,Trmt10a ,100,1
18630,tr,A0A087WRE0,Mus musculus ,Acy1 ,50,1
18631,tr,A0A286YD27,Mus musculus ,Ppp6r3 ,56,1
18632,tr,A0A571BE88,Mus musculus ,Lyl1 ,205,4
18633,tr,H3BKU0,Mus musculus ,Dbndd1 ,194,1
18634,tr,A0A0A6YWU8,Mus musculus ,Tiprl ,44,1
18635,tr,A2AIG6,Mus musculus ,Ext2 ,122,1
18636,tr,D3YZ96,Mus musculus ,Ugt1a7c ,207,3
18637,tr,F6W2S3,Mus musculus ,4930402H24Rik ,247,1
18638,tr,G3UYY2,Mus musculus ,Selenbp2 ,410,1
18639,tr,G5E8H4,Mus musculus ,Uxs1 ,108,1
18640,tr,F6X166,Mus musculus ,Hmgcr ,218,1
18641,tr,A0A3B2WCA7,Mus musculus ,Vmn2r15 ,577,4
18642,tr,A0A7N9VSZ7,Mus musculus ,Iqcf3 ,52,4
18643,tr,D3YXP0,Mus musculus ,Akip1 ,153,4
18644,tr,D3Z0K6,Mus musculus ,Rsbn1l ,821,1
18645,tr,D6RHS9,Mus musculus ,Tmem260 ,111,4
18646,tr,A2AUS2,Mus musculus ,Zbtb43 ,71,1
18647,tr,A0A338P7L1,Mus musculus ,Smpd4 ,573,1
18648,tr,B1ASU9,Mus musculus ,Tlk2 ,750,1
18649,tr,D3Z757,Mus musculus ,Wdr86 ,380,4
18650,tr,F6TQ98,Mus musculus ,Agbl5 ,137,4
18651,tr,B1ARX5,Mus musculus ,Clspn ,163,1
18652,tr,F6V459,Mus musculus ,Zfr ,115,1
18653,tr,D6RFA5,Mus musculus ,Sgcz ,209,3
18654,tr,A2AQJ8,Mus musculus ,Ganc ,913,1
18655,tr,A0A0G2JFR7,Mus musculus ,Rpf1 ,212,1
18656,tr,G3UZZ9,Mus musculus ,Shmt1 ,122,1
18657,tr,A2AED8,Mus musculus ,Spata6 ,472,1
18658,tr,D6RGB2,Mus musculus ,Nprl3 ,80,1
18659,tr,S4R188,Mus musculus ,Cep112 ,195,1
18660,tr,A0A2R8W6G1,Mus musculus ,Rbx1 ,59,1
18661,tr,A0A0A6YX61,Mus musculus ,Mia3 ,233,1
18662,tr,G3XA67,Mus musculus ,Cog4 ,157,1
18663,tr,A0A286YDJ4,Mus musculus ,Vcl ,149,1
18664,tr,A0A2I3BPF0,Mus musculus ,Gm29776 ,381,3
18665,tr,G3UYH1,Mus musculus ,Aldh1b1 ,131,1
18666,tr,Z4YN22,Mus musculus ,0610010F05Rik ,189,1
18667,tr,E9QAD8,Mus musculus ,Iqsec2 ,1488,1
18668,tr,F6TNN8,Mus musculus ,Slc22a5 ,36,4
18669,tr,F6V5B0,Mus musculus ,Ppm1m ,204,1
18670,tr,A0A1B0GRW2,Mus musculus ,Zscan18 ,87,4
18671,tr,Q5SRP0,Mus musculus ,Zdhhc21 ,26,4
18672,tr,A2AA59,Mus musculus ,Jade2 ,576,1
18673,tr,F7BYZ4,Mus musculus ,Stk4 ,201,1
18674,tr,A0A2U3TZ49,Mus musculus ,Cacnb3 ,457,1
18675,tr,A0A1W2P8A8,Mus musculus ,Reep3 ,267,1
18676,tr,A0A1Y7VP38,Mus musculus ,Dynlt5 ,46,4
18677,tr,A0A1B0GRJ4,Mus musculus ,Gm7579 ,243,4
18678,tr,B7ZCM5,Mus musculus ,Nol12 ,83,1
18679,tr,A0A1Y7VLI0,Mus musculus ,Cdc42bpb ,249,1
18680,tr,A0A1L1SQD8,Mus musculus ,Ppcdc ,46,1
18681,tr,D3Z2R6,Mus musculus ,Klhl22 ,117,1
18682,tr,G5E8K1,Mus musculus ,2610028H24Rik ,270,4
18683,tr,A0A0A0MQI8,Mus musculus ,Gtdc1 ,115,1
18684,tr,A0A0A6YXB6,Mus musculus ,Dag1 ,25,4
18685,tr,A0A1D5RM44,Mus musculus ,No Name,45,4
18686,tr,M0QWU8,Mus musculus ,Dbi ,77,1
18687,tr,B7ZCG3,Mus musculus ,Bpifa2 ,211,1
18688,tr,A0A0A6YXC7,Mus musculus ,Ighj4 ,18,4
18689,tr,F6VEG4,Mus musculus ,Gaa ,106,1
18690,tr,F6X9B6,Mus musculus ,Neb ,768,1
18691,tr,E9PUN6,Mus musculus ,Adamts9 ,1931,1
18692,tr,A0A3Q4EGP6,Mus musculus ,Dsg3 ,929,1
18693,tr,A0A2I3BQJ1,Mus musculus ,Ankrd28 ,899,1
18694,tr,D3Z4M5,Mus musculus ,Fastk ,516,1
18695,tr,D3YY14,Mus musculus ,Sez6l2 ,246,4
18696,tr,D3Z6K4,Mus musculus ,Zwilch ,154,1
18697,tr,F6YBT6,Mus musculus ,Upp1 ,143,1
18698,tr,A0A3B2WCG3,Mus musculus ,Vmn2r52 ,720,4
18699,tr,F6R220,Mus musculus ,Alg11 ,160,1
18700,tr,A0A1Y7VMA9,Mus musculus ,Adtrp ,185,3
18701,tr,A0A0B4J1J3,Mus musculus ,Igkv8-18 ,123,4
18702,tr,H3BKF5,Mus musculus ,Apol7a ,44,3
18703,tr,A0A3B2WBB6,Mus musculus ,Armc12 ,112,4
18704,tr,D3YV08,Mus musculus ,Tmem14a ,145,1
18705,tr,F6URE6,Mus musculus ,Phf21a ,575,1
18706,tr,G3UXA8,Mus musculus ,Calu ,168,1
18707,tr,A0A2I3BS20,Mus musculus ,Ndrg2 ,114,1
18708,tr,A0A0A6YXS7,Mus musculus ,Pkia ,50,1
18709,tr,F6RUH9,Mus musculus ,Pex1 ,213,1
18710,tr,B8JK42,Mus musculus ,Mfsd2b ,391,1
18711,tr,G5E8V8,Mus musculus ,Phax ,363,1
18712,tr,F8WHS8,Mus musculus ,Pias2 ,565,1
18713,tr,A0A087WR68,Mus musculus ,Defb42 ,27,4
18714,tr,F7A6M1,Mus musculus ,Zfp85 ,48,4
18715,tr,F6WUX1,Mus musculus ,Ggt1 ,263,1
18716,tr,A0A1B0GQX9,Mus musculus ,Hmgb2 ,99,1
18717,tr,F7A3L5,Mus musculus ,Gm17545 ,24,4
18718,tr,A2A7R2,Mus musculus ,Tmem54 ,205,3
18719,tr,V9GWT1,Mus musculus ,Rhox3f ,93,4
18720,tr,F8VPM9,Mus musculus ,Hivep1 ,2688,1
18721,tr,B1AT60,Mus musculus ,Amz2 ,322,1
18722,tr,A0A0G2JDZ5,Mus musculus ,Odf2l ,255,3
18723,tr,D3YVW8,Mus musculus ,Lcp1 ,101,1
18724,tr,A0A171EBK9,Mus musculus ,Dnajb13 ,256,1
18725,tr,A0A0N4SVJ9,Mus musculus ,Gadd45a ,60,4
18726,tr,B1AS27,Mus musculus ,Pik3cd ,62,1
18727,tr,W4VSP1,Mus musculus ,Speer3 ,261,4
18728,tr,A0A286YCV9,Mus musculus ,Kif13b ,1847,1
18729,tr,A0A494B917,Mus musculus ,Hspa12a ,227,1
18730,tr,B8JJY0,Mus musculus ,Zfp65 ,333,4
18731,tr,H3BKD9,Mus musculus ,Sbf1 ,415,1
18732,tr,A2CG07,Mus musculus ,Gm15217 ,155,4
18733,tr,E9QNB3,Mus musculus ,Kcp ,1254,1
18734,tr,S4R1X0,Mus musculus ,Arhgef40 ,45,4
18735,tr,A0A075B646,Mus musculus ,Trav15-1-dv6-1 ,116,4
18736,tr,D6RIN2,Mus musculus ,D930020B18Rik ,152,4
18737,tr,A0A0G2JG48,Mus musculus ,Eif3b ,175,1
18738,tr,D3Z4B1,Mus musculus ,Ift46 ,113,1
18739,tr,D3Z0Q1,Mus musculus ,Tnfaip8 ,114,1
18740,tr,A0A0U1RPH5,Mus musculus ,Maz ,172,1
18741,tr,A0A2R8VI27,Mus musculus ,Espl1 ,110,1
18742,tr,A0A494BAN5,Mus musculus ,Csnk1g3 ,140,1
18743,tr,K3W4Q8,Mus musculus ,Bsg ,218,1
18744,tr,H3BJ45,Mus musculus ,Arhgef2 ,968,1
18745,tr,A0A087WQT3,Mus musculus ,Ivns1abp ,77,1
18746,tr,A0A3Q4EHS8,Mus musculus ,Crim1 ,183,4
18747,tr,A0A2R8W6W2,Mus musculus ,Cyp2d10 ,176,1
18748,tr,A0A1Y7VLH1,Mus musculus ,Akr1c21 ,193,1
18749,tr,A0A571BEY8,Mus musculus ,Mfsd7a ,64,4
18750,tr,A0A1Y7VIQ0,Mus musculus ,Zfyve21 ,108,1
18751,tr,A0A0A6YXS4,Mus musculus ,Impdh2 ,248,1
18752,tr,B1AW12,Mus musculus ,Macrod2 ,125,1
18753,tr,B1AQT5,Mus musculus ,Brinp3 ,250,1
18754,tr,A0A140T8L4,Mus musculus ,Olfr625-ps1 ,321,3
18755,tr,E9PYF2,Mus musculus ,Adam10 ,513,1
18756,tr,A0A0A6YWN8,Mus musculus ,Suco ,164,1
18757,tr,B7ZD65,Mus musculus ,Il9r ,474,4
18758,tr,E9Q655,Mus musculus ,Ankrd34b ,30,4
18759,tr,F7D0T1,Mus musculus ,Vwa5b1 ,171,4
18760,tr,A0A087WNZ6,Mus musculus ,1700025B11Rik ,93,3
18761,tr,A0A0G2JFH6,Mus musculus ,Nhsl2 ,148,1
18762,tr,A0A1W2P7U3,Mus musculus ,Galnt16 ,59,1
18763,tr,E9QMU3,Mus musculus ,Map7 ,730,1
18764,tr,A0A1L1SRJ9,Mus musculus ,Commd4 ,129,1
18765,tr,A0A2I3BRV0,Mus musculus ,Ppp6r2 ,11,3
18766,tr,F6Z1Z9,Mus musculus ,Micu1 ,78,1
18767,tr,D3YTY9,Mus musculus ,Kng1 ,480,1
18768,tr,F6X4L9,Mus musculus ,Coq5 ,135,1
18769,tr,D3Z3P4,Mus musculus ,Sema4d ,185,4
18770,tr,A0A1W2P8G7,Mus musculus ,Trdn ,286,1
18771,tr,E0CXR7,Mus musculus ,Fev ,142,3
18772,tr,F6ZE47,Mus musculus ,Usp13 ,188,1
18773,tr,H3BL14,Mus musculus ,Rhot2 ,172,1
18774,tr,A0A0G2JEI1,Mus musculus ,Srpk2 ,22,1
18775,tr,A0A0N4SVX1,Mus musculus ,Reg3b ,140,1
18776,tr,B7ZCN5,Mus musculus ,6430550D23Rik ,108,4
18777,tr,A2AGW6,Mus musculus ,Pramel22 ,460,3
18778,tr,A0A2R8W740,Mus musculus ,Cyp2d10 ,335,1
18779,tr,D3Z052,Mus musculus ,Eogt ,61,4
18780,tr,A2AUV5,Mus musculus ,Procr ,138,1
18781,tr,A0A087WRH8,Mus musculus ,Gm5157 ,301,3
18782,tr,B7ZBV3,Mus musculus ,Kcnq2 ,726,1
18783,tr,G3UXN0,Mus musculus ,Ctdspl ,265,1
18784,tr,E9PW98,Mus musculus ,Slc6a12 ,63,1
18785,tr,B1ATM1,Mus musculus ,Slc16a3 ,253,1
18786,tr,B1AU01,Mus musculus ,Clec10a ,28,1
18787,tr,D3YVS9,Mus musculus ,Sgms2 ,38,4
18788,tr,A0A286YCR5,Mus musculus ,Rin1 ,193,1
18789,tr,G5E8T7,Mus musculus ,9430038I01Rik ,107,1
18790,tr,B8JJE7,Mus musculus ,Cep57 ,474,1
18791,tr,D6RII5,Mus musculus ,Rmnd5b ,242,1
18792,tr,D3Z7G8,Mus musculus ,Slc4a4 ,233,1
18793,tr,A0A1B0GSE5,Mus musculus ,Cyld ,770,1
18794,tr,A0A0J9YU61,Mus musculus ,Clock ,854,1
18795,tr,D3YXD8,Mus musculus ,Clec12a ,179,1
18796,tr,B1AR44,Mus musculus ,2810408A11Rik ,420,1
18797,tr,D6RGR9,Mus musculus ,Stau2 ,112,1
18798,tr,A0A0G2JGP2,Mus musculus ,Nwd2 ,69,1
18799,tr,A0A1L1SSK2,Mus musculus ,Spc24 ,42,1
18800,tr,F6YIR2,Mus musculus ,Cux2 ,147,4
18801,tr,F6SWS9,Mus musculus ,Nelfb ,204,1
18802,tr,G3UXL6,Mus musculus ,Mettl14 ,211,1
18803,tr,F6RZ85,Mus musculus ,Gm10663 ,22,4
18804,tr,F2Z434,Mus musculus ,Xylt2 ,47,4
18805,tr,E9QNR9,Mus musculus ,Odf3 ,280,4
18806,tr,B1AWH1,Mus musculus ,Tstd2 ,129,1
18807,tr,A0A494BBP4,Mus musculus ,Ltbp3 ,415,1
18808,tr,F6SUM2,Mus musculus ,Clcn7 ,860,1
18809,tr,F7BUJ0,Mus musculus ,Cep250 ,224,1
18810,tr,A0A1Y7VLI6,Mus musculus ,Colec11 ,91,4
18811,tr,F7A1V1,Mus musculus ,Gm11114 ,19,4
18812,tr,A0A0J9YVI1,Mus musculus ,Tcf4 ,610,1
18813,tr,A0A1L1SV27,Mus musculus ,Vps11 ,249,1
18814,tr,A0A140LHF1,Mus musculus ,Prss23 ,138,1
18815,tr,A0A087WNL4,Mus musculus ,Tfdp2 ,117,4
18816,tr,A0A5F8MPI1,Mus musculus ,Col25a1 ,698,4
18817,tr,A2AKM6,Mus musculus ,Pax5 ,362,4
18818,tr,F6XP90,Mus musculus ,Huwe1 ,1176,1
18819,tr,E9QMX7,Mus musculus ,Arhgap30 ,1093,1
18820,tr,A0A1L1SSN6,Mus musculus ,Pkm ,176,1
18821,tr,A0A2R8VHR3,Mus musculus ,Masp1 ,385,1
18822,tr,E9Q6B9,Mus musculus ,Gm14408 ,136,4
18823,tr,G3UY46,Mus musculus ,Mecom ,52,4
18824,tr,E9Q8B3,Mus musculus ,Dnajc11 ,402,1
18825,tr,D3Z6A6,Mus musculus ,Gsta2 ,179,3
18826,tr,J9JI28,Mus musculus ,Vwa3b ,736,1
18827,tr,F6QXK7,Mus musculus ,Psmb9 ,44,4
18828,tr,E9Q4I1,Mus musculus ,Ptpro ,1198,1
18829,tr,A0A286YCJ0,Mus musculus ,Rgr ,112,4
18830,tr,A0A2I3BQA4,Mus musculus ,Fbxo34 ,108,4
18831,tr,A0A0A6YVQ0,Mus musculus ,Ciz1 ,57,4
18832,tr,F6W2T4,Mus musculus ,Cfb ,259,4
18833,tr,A0A1B0GSP0,Mus musculus ,Cd151 ,139,3
18834,tr,F7BZQ2,Mus musculus ,Zfp606 ,68,4
18835,tr,B7ZCF7,Mus musculus ,Harbi1 ,176,4
18836,tr,A0A087WRH5,Mus musculus ,BC034090 ,159,4
18837,tr,A0A3B2WCG1,Mus musculus ,Ptx4 ,452,4
18838,tr,A0A0A6YW07,Mus musculus ,Impa1 ,208,1
18839,tr,E9Q7D8,Mus musculus ,Pcbp3 ,226,1
18840,tr,E9PUC1,Mus musculus ,Iqck ,287,1
18841,tr,D3YXC4,Mus musculus ,Rnf25 ,102,1
18842,tr,A2AEX9,Mus musculus ,Fhl1 ,72,1
18843,tr,A2AFJ4,Mus musculus ,Txlng ,202,1
18844,tr,F6Z6G4,Mus musculus ,Gpr155 ,218,1
18845,tr,A0A1Y7VJ18,Mus musculus ,Cdcp2 ,540,4
18846,tr,A0A1B0GRY6,Mus musculus ,Tdrp ,35,1
18847,tr,G3UWU7,Mus musculus ,Ptpn6 ,40,4
18848,tr,A0A1Y7VM06,Mus musculus ,Npas3 ,907,1
18849,tr,H3BK16,Mus musculus ,Atpaf1 ,212,1
18850,tr,G3UW35,Mus musculus ,Nol4 ,573,1
18851,tr,D3Z035,Mus musculus ,Ano1 ,290,1
18852,tr,D3YXV4,Mus musculus ,Snrk ,90,1
18853,tr,G3UY42,Mus musculus ,Pabpn1 ,319,1
18854,tr,A0A0N4SUM7,Mus musculus ,Tmem176b ,172,1
18855,tr,B1AXN7,Mus musculus ,Rps6ka3 ,34,4
18856,tr,B0R106,Mus musculus ,Prr5l ,127,1
18857,tr,A2BDP2,Mus musculus ,Usp48 ,165,1
18858,tr,F6S6E4,Mus musculus ,Ahctf1 ,116,1
18859,tr,A0A0G2JG03,Mus musculus ,Shisa5 ,83,4
18860,tr,E9QAP4,Mus musculus ,Cd55b ,400,4
18861,tr,A2AEW6,Mus musculus ,Gripap1 ,469,1
18862,tr,D6RJ29,Mus musculus ,Stx4a ,47,1
18863,tr,A0A2I3BQ20,Mus musculus ,Adcy6 ,194,1
18864,tr,F6WMC0,Mus musculus ,Ube2m ,172,1
18865,tr,E0CX57,Mus musculus ,Mas1 ,24,4
18866,tr,A0A0A6YY77,Mus musculus ,Kmt2d ,233,1
18867,tr,D3YU73,Mus musculus ,Ampd3 ,111,1
18868,tr,A0A1B0GQX8,Mus musculus ,Chd9 ,59,1
18869,tr,A0A087WRI8,Mus musculus ,2310022A10Rik ,397,1
18870,tr,A0A0A6YWK8,Mus musculus ,Dennd2d ,43,4
18871,tr,A2AJ71,Mus musculus ,Fubp3 ,97,1
18872,tr,D3YXE3,Mus musculus ,Cdca3 ,180,1
18873,tr,B1AW40,Mus musculus ,Arhgap15 ,477,1
18874,tr,A0A2R8VHZ3,Mus musculus ,Sstr3 ,121,4
18875,tr,A0A494B8Y9,Mus musculus ,Ap5b1 ,208,1
18876,tr,F6Q475,Mus musculus ,Ftsj1 ,111,1
18877,tr,G3UYZ1,Mus musculus ,Igsf8 ,548,1
18878,tr,A0A140LIP1,Mus musculus ,Aurkc ,146,1
18879,tr,A0A140LJA3,Mus musculus ,Olfr1434 ,126,4
18880,tr,A0A0U1RNZ5,Mus musculus ,Ino80e ,36,4
18881,tr,A0A286YDV2,Mus musculus ,Agtpbp1 ,226,1
18882,tr,G3UWZ4,Mus musculus ,Vmn2r55 ,781,4
18883,tr,A0A338P708,Mus musculus ,Gm20741 ,164,4
18884,tr,E9Q553,Mus musculus ,Serinc1 ,114,1
18885,tr,D3YUG8,Mus musculus ,Irag1 ,121,1
18886,tr,A0A3B2W7Y2,Mus musculus ,Tnfrsf12a ,139,4
18887,tr,F6V4L0,Mus musculus ,Cfap54 ,167,4
18888,tr,A0A0G2JEH3,Mus musculus ,Tmem243 ,48,1
18889,tr,F6XGT5,Mus musculus ,Ltbp2 ,307,1
18890,tr,A0A338P712,Mus musculus ,Cfap44 ,178,4
18891,tr,I7HNW6,Mus musculus ,Whrn ,164,4
18892,tr,F7AYH6,Mus musculus ,Efemp2 ,120,1
18893,tr,A2AJQ0,Mus musculus ,Pdp1 ,597,1
18894,tr,S4R1Y9,Mus musculus ,Rbm46 ,485,1
18895,tr,A0A1B0GSC4,Mus musculus ,Pgpep1 ,122,1
18896,tr,E9Q6I5,Mus musculus ,Cope ,112,1
18897,tr,A0A1W2P7Q6,Mus musculus ,Xpot ,962,1
18898,tr,A0A286YD93,Mus musculus ,Atg10 ,71,1
18899,tr,H3BJX2,Mus musculus ,Ercc1 ,37,4
18900,tr,E9PVG1,Mus musculus ,C1qtnf7 ,296,1
18901,tr,B0V2M9,Mus musculus ,Kdm4b ,1021,1
18902,tr,A0A0A6YXM8,Mus musculus ,Kel ,69,4
18903,tr,D3Z1Y0,Mus musculus ,Gm281 ,860,4
18904,tr,V9GXY8,Mus musculus ,Cryz ,223,1
18905,tr,H3BL18,Mus musculus ,Ect2 ,80,4
18906,tr,A2AEX6,Mus musculus ,Fhl1 ,309,1
18907,tr,A0A2I3BRX0,Mus musculus ,Olfr104-ps ,322,3
18908,tr,D3YUM2,Mus musculus ,Foxp2 ,86,1
18909,tr,A0A0N4SVT7,Mus musculus ,Gimap7 ,86,1
18910,tr,J3QNY6,Mus musculus ,Abcb11 ,1321,1
18911,tr,A6PW84,Mus musculus ,P3h1 ,746,1
18912,tr,A0A498WFR4,Mus musculus ,Wfikkn1 ,518,3
18913,tr,A0A1Y7VJF2,Mus musculus ,Tbc1d7 ,74,1
18914,tr,H3BJ26,Mus musculus ,Cux1 ,543,1
18915,tr,E9Q8P3,Mus musculus ,Aqp9 ,192,3
18916,tr,A0A338P6F5,Mus musculus ,Top3b ,118,1
18917,tr,D6RHM4,Mus musculus ,Tfpt ,45,4
18918,tr,D3Z3G6,Mus musculus ,Mapk3 ,380,1
18919,tr,A0A494BAM6,Mus musculus ,Pstpip2 ,230,1
18920,tr,E9Q214,Mus musculus ,Ccdc24 ,187,4
18921,tr,V9GXI5,Mus musculus ,Clec7a ,199,1
18922,tr,B0QZX4,Mus musculus ,Plagl1 ,117,4
18923,tr,A0A0R4J0T8,Mus musculus ,Arfgap3 ,524,1
18924,tr,S4R1E0,Mus musculus ,H2ab1 ,115,3
18925,tr,A0A5F8MPX0,Mus musculus ,Zcwpw2 ,216,4
18926,tr,A0A286YDJ6,Mus musculus ,Kdm3b ,1333,1
