,sptr,accession,organism,GN,length
6761,tr,A0A287A259,Sus scrofa ,CDCA8 ,308
6762,tr,I3LP47,Sus scrofa ,,230
6763,tr,A0A286ZJW3,Sus scrofa ,LPP ,615
6764,tr,A0A5G2RAL2,Sus scrofa ,,290
6765,tr,A0A5G2QPA6,Sus scrofa ,RPL37 ,100
6766,tr,A0A287B779,Sus scrofa ,BICRAL ,1113
6767,tr,A0A287APM4,Sus scrofa ,KRT75 ,528
6768,tr,A0A5G2RDK5,Sus scrofa ,PLEKHO2 ,496
6769,tr,F1RTV7,Sus scrofa ,ARL9 ,123
6770,tr,A0A5G2QHI9,Sus scrofa ,,679
6771,tr,A0A287B6A2,Sus scrofa ,ELF2 ,595
6772,tr,A0A287AHC3,Sus scrofa ,MYOF ,2178
6773,tr,F1STI6,Sus scrofa ,CEP57 ,473
6774,tr,A0A5G2QJ66,Sus scrofa ,LPP ,434
6775,tr,A0A287AD09,Sus scrofa ,NAP1L1 ,361
6776,tr,F1RJS0,Sus scrofa ,ESCO2 ,249
6777,tr,A0A287AQ27,Sus scrofa ,LOC100739508 ,271
6778,tr,A0A5G2QTJ2,Sus scrofa ,SFXN4 ,304
6779,tr,F1SIK2,Sus scrofa ,PDE1C ,635
6780,tr,F1RMS9,Sus scrofa ,IGSF23 ,355
6781,tr,A0A287AHW1,Sus scrofa ,CXXC1 ,665
6782,tr,I3LTT8,Sus scrofa ,DUSP16 ,651
6783,tr,F1STI9,Sus scrofa ,ENDOD1 ,500
6784,tr,A0A287AVU5,Sus scrofa ,FCHO2 ,805
6785,tr,A0A5G2QQ40,Sus scrofa ,,181
6786,tr,A0A287AEH5,Sus scrofa ,FSD1L ,845
6787,tr,F1SU29,Sus scrofa ,RANBP2 ,3207
6788,tr,F1RNS0,Sus scrofa ,BCL7A ,230
6789,tr,A0A287ARC1,Sus scrofa ,LOC110259866 ,342
6790,tr,A0A287AX25,Sus scrofa ,SUGP2 ,1095
6791,tr,A0A5G2QRG8,Sus scrofa ,REPS1 ,704
6792,tr,A0A286ZYQ6,Sus scrofa ,PA2G4 ,372
6793,tr,I3LIX3,Sus scrofa ,DAPK2 ,365
6794,tr,A0A287AFE1,Sus scrofa ,RALGAPA1 ,2021
6795,tr,A0A5G2R0C3,Sus scrofa ,LOC100521529 ,281
6796,tr,A0A286ZK54,Sus scrofa ,LOC110261334 ,602
6797,tr,A0A287AYK7,Sus scrofa ,CIITA ,1130
6798,tr,A0A287BEJ9,Sus scrofa ,FBXO2 ,297
6799,tr,A0A287AGX2,Sus scrofa ,NEK1 ,1147
6800,tr,A0A287AV50,Sus scrofa ,FRMD4B ,977
6801,tr,F1SJQ3,Sus scrofa ,SEPTIN3 ,356
6802,tr,A0A5K1V4A8,Sus scrofa ,CDC45 ,521
6803,tr,A0A5G2R7M4,Sus scrofa ,LGALS3 ,255
6804,tr,A0A287APW1,Sus scrofa ,MTIF3 ,277
6805,tr,F1S8A1,Sus scrofa ,TMEM239 ,152
6806,tr,A0A5G2QQA8,Sus scrofa ,STXBP3 ,669
6807,tr,A0A287B943,Sus scrofa ,MYBPC1 ,1204
6808,tr,F1SK77,Sus scrofa ,OR5K4 ,319
6809,tr,A0A5G2R8R5,Sus scrofa ,ELMOD2 ,308
6810,tr,A0A5G2R1H2,Sus scrofa ,GTF2I ,964
6811,tr,A0A287BGR4,Sus scrofa ,PPP2R3A ,1151
6812,tr,F1SNB4,Sus scrofa ,RANBP3L ,485
6813,tr,F1S742,Sus scrofa ,DARS2 ,591
6814,tr,A0A5G2R1B1,Sus scrofa ,,311
6815,tr,A0A287BIS9,Sus scrofa ,ZFP14 ,533
6816,tr,A0A287AR71,Sus scrofa ,HNRNPLL ,507
6817,tr,F1RP94,Sus scrofa ,VSIG10L ,858
6818,tr,A0A287AZ35,Sus scrofa ,THSD1 ,844
6819,tr,A0A287A6Y3,Sus scrofa ,GMFB ,136
6820,tr,A0A287B146,Sus scrofa ,CYP2C42 ,817
6821,tr,A0A5G2QQP4,Sus scrofa ,CIBAR1 ,295
6822,tr,F2Z5S7,Sus scrofa ,COPZ1 ,182
6823,tr,A0A287AI64,Sus scrofa ,PRDM5 ,501
6824,tr,F1SSK1,Sus scrofa ,KIAA0586 ,1566
6825,tr,F1RKX7,Sus scrofa ,AIFM3 ,507
6826,tr,A0A5G2QF59,Sus scrofa ,CDK11B ,768
6827,tr,I3LHF9,Sus scrofa ,OLFM1 ,452
6828,tr,A0A5G2QJE1,Sus scrofa ,PPEF2 ,751
6829,tr,A0A5G2R3T4,Sus scrofa ,IGFBP6 ,312
6830,tr,F1SNT0,Sus scrofa ,UBA5 ,442
6831,tr,A0A5G2R8C4,Sus scrofa ,C3H7orf50 ,180
6832,tr,A0A5G2Q8I8,Sus scrofa ,,119
6833,tr,A0A5G2R436,Sus scrofa ,FCHO2 ,760
6834,tr,A0A287AA60,Sus scrofa ,CDC42BPA ,1756
6835,tr,A0A5G2R3A7,Sus scrofa ,PIK3AP1 ,905
6836,tr,F1RZV4,Sus scrofa ,PRIM2 ,483
6837,tr,A0A5G2R7F7,Sus scrofa ,MAX ,134
6838,tr,A0A287BC09,Sus scrofa ,CASKIN2 ,1197
6839,tr,K7GLU2,Sus scrofa ,APIP ,222
6840,tr,F1RGZ3,Sus scrofa ,RHBDF1 ,920
6841,tr,A0A286ZKS9,Sus scrofa ,SMARCAD1 ,1029
6842,tr,A0A5G2RG63,Sus scrofa ,CFI ,585
6843,tr,A0A5G2QYP6,Sus scrofa ,PEX5L ,606
6844,tr,A0A287BIE5,Sus scrofa ,FAM110D ,306
6845,tr,F1RKR7,Sus scrofa ,CTSH ,307
6846,tr,A0A5G2QR24,Sus scrofa ,,327
6847,tr,F1RGX9,Sus scrofa ,IL9R ,290
6848,tr,F1RUV5,Sus scrofa ,PC ,1110
6849,tr,A0A5G2QRH9,Sus scrofa ,AR ,710
6850,tr,A0A5G2QA26,Sus scrofa ,ZMYND8 ,1086
6851,tr,A0A5G2QA30,Sus scrofa ,SYNGR1 ,234
6852,tr,F1S3C6,Sus scrofa ,ZNF821 ,412
6853,tr,F1S5W3,Sus scrofa ,ZDHHC7 ,308
6854,tr,A0A5G2RAR4,Sus scrofa ,,230
6855,tr,A0A286ZZK5,Sus scrofa ,LOC100152496 ,317
6856,tr,I3LLU7,Sus scrofa ,PDZD3 ,503
6857,tr,A0A287B8A2,Sus scrofa ,LOC100520556 ,231
6858,tr,F1S655,Sus scrofa ,RGL1 ,766
6859,tr,F1SQH3,Sus scrofa ,ATP8B4 ,1199
6860,tr,A0A287A515,Sus scrofa ,SGCG ,371
6861,tr,A0A5G2QUU2,Sus scrofa ,PSEN2 ,476
6862,tr,A0A287AGQ8,Sus scrofa ,TOR1AIP2 ,480
6863,tr,A0A5G2QSB3,Sus scrofa ,BTBD7 ,410
6864,tr,I3LFX8,Sus scrofa ,APEH ,757
6865,tr,F1RW50,Sus scrofa ,LOC110255210 ,631
6866,tr,F1SKF1,Sus scrofa ,PLS1 ,592
6867,tr,A0A5G2R3W8,Sus scrofa ,KIF23 ,809
6868,tr,F1RJE5,Sus scrofa ,DVL1 ,700
6869,tr,F1SKQ0,Sus scrofa ,DDX17 ,445
6870,tr,I3LLK3,Sus scrofa ,CDIN1 ,208
6871,tr,F1SU64,Sus scrofa ,MAL ,226
6872,tr,A0A287A3A2,Sus scrofa ,ZNF512 ,544
6873,tr,A0A287AIQ6,Sus scrofa ,,111
6874,tr,A0A5G2R297,Sus scrofa ,MAP2K1 ,372
6875,tr,A0A5G2R1H1,Sus scrofa ,ODAD1 ,667
6876,tr,A0A2C9F3E3,Sus scrofa ,NLN ,724
6877,tr,A0A286ZML1,Sus scrofa ,PPFIA1 ,1168
6878,tr,A0A287BBN8,Sus scrofa ,MAP3K13 ,903
6879,tr,I3LCJ1,Sus scrofa ,ROCK1 ,1137
6880,tr,A0A287AP85,Sus scrofa ,CLINT1 ,609
6881,tr,A0A5G2R2F2,Sus scrofa ,FAM189B ,650
6882,tr,I3LGB8,Sus scrofa ,P3H1 ,586
6883,tr,A0A287B9C9,Sus scrofa ,LOC110257895 ,402
6884,tr,A0A287B230,Sus scrofa ,SMG7 ,1137
6885,tr,K7GR18,Sus scrofa ,ALAS2 ,576
6886,tr,A0A287AJB7,Sus scrofa ,TBX1 ,490
6887,tr,A0A5G2R7L2,Sus scrofa ,SLC25A25 ,533
6888,tr,A0A287ARC9,Sus scrofa ,LOC110255209 ,754
6889,tr,F1S9B5,Sus scrofa ,LOC100156740 ,309
6890,tr,I3LN45,Sus scrofa ,HIPK2 ,1072
6891,tr,A0A286ZUS7,Sus scrofa ,FBXO22 ,342
6892,tr,F1RWP7,Sus scrofa ,ST6GALNAC2 ,374
6893,tr,I3L9Q5,Sus scrofa ,XRRA1 ,799
6894,tr,F1S232,Sus scrofa ,ALDH9A1 ,596
6895,tr,K7GN90,Sus scrofa ,CD44 ,745
6896,tr,A0A287A4W2,Sus scrofa ,ELL ,613
6897,tr,I3LU84,Sus scrofa ,PRKCZ ,629
6898,tr,A0A5G2R577,Sus scrofa ,GABRD ,590
6899,tr,K7GR89,Sus scrofa ,CD164 ,182
6900,tr,A0A5G2RC83,Sus scrofa ,LEO1 ,642
6901,tr,F1RY82,Sus scrofa ,ANO1 ,1021
6902,tr,A0A287AYA5,Sus scrofa ,AGBL5 ,829
6903,tr,A0A287AYF0,Sus scrofa ,MFNG ,302
6904,tr,F1SL89,Sus scrofa ,KY ,662
6905,tr,F1RL70,Sus scrofa ,SLC6A7 ,635
6906,tr,A0A287AMM5,Sus scrofa ,RABL6 ,598
6907,tr,A0A287AMQ1,Sus scrofa ,KTN1 ,1327
6908,tr,F1SGN1,Sus scrofa ,,969
6909,tr,F1SFF2,Sus scrofa ,PTGER2 ,355
6910,tr,A0A5G2QZB8,Sus scrofa ,FZR1 ,471
6911,tr,F1S1V0,Sus scrofa ,UBR3 ,1888
6912,tr,F1SF79,Sus scrofa ,SLFNL1 ,389
6913,tr,A0A5G2QLY9,Sus scrofa ,MYH8 ,1934
6914,tr,A0A5G2R3G7,Sus scrofa ,,131
6915,tr,I3LHI7,Sus scrofa ,LOC100621820 ,263
6916,tr,A0A5G2QQ45,Sus scrofa ,SMTN ,436
6917,tr,A0A5S6GI17,Sus scrofa ,CCNG1 ,161
6918,tr,A0A286ZV22,Sus scrofa ,SIX4 ,785
6919,tr,A0A5G2RM44,Sus scrofa ,KCNA2 ,492
6920,tr,A0A5G2QRU7,Sus scrofa ,SLC25A6 ,288
6921,tr,A0A287BHC0,Sus scrofa ,CCDC27 ,599
6922,tr,A0A286ZSA8,Sus scrofa ,TNRC6B ,1722
6923,tr,I3LTX7,Sus scrofa ,TBX4 ,549
6924,tr,A0A286ZUA2,Sus scrofa ,RSPH3 ,321
6925,tr,F1S9W9,Sus scrofa ,XRCC3 ,357
6926,tr,A0A287BKK0,Sus scrofa ,LOC100522225 ,413
6927,tr,A0A287AJW4,Sus scrofa ,KBTBD13 ,455
6928,tr,A0A5G2QE20,Sus scrofa ,ELP3 ,428
6929,tr,A0A287A7X0,Sus scrofa ,AMELY ,157
6930,tr,A0A5G2QI50,Sus scrofa ,LOC100156127 ,148
6931,tr,A0A5G2QD50,Sus scrofa ,APAF1 ,1167
6932,tr,I3LPP8,Sus scrofa ,PRMT5 ,669
6933,tr,A0A5G2QJR7,Sus scrofa ,BTBD7 ,1031
6934,tr,A0A287BA36,Sus scrofa ,CD46 ,351
6935,tr,F1S738,Sus scrofa ,ADGB ,1631
6936,tr,K7GMW2,Sus scrofa ,RASGRP4 ,673
6937,tr,A0A5G2QE86,Sus scrofa ,STK39 ,489
6938,tr,F1SSY1,Sus scrofa ,LYSMD1 ,227
6939,tr,A0A5G2R8L4,Sus scrofa ,CD96 ,512
6940,tr,F1SP96,Sus scrofa ,ZDHHC23 ,428
6941,tr,F1RIP6,Sus scrofa ,NUCB1 ,420
6942,tr,F1SSI1,Sus scrofa ,PPM1A ,490
6943,tr,A0A287BSK7,Sus scrofa ,ANKRD27 ,1029
6944,tr,A0A287A2Q7,Sus scrofa ,COL2A1 ,1417
6945,tr,A0A5G2QA23,Sus scrofa ,TRMT10A ,401
6946,tr,A0A286ZR64,Sus scrofa ,HIRA ,1009
6947,tr,A0A5G2RA84,Sus scrofa ,RGSL1 ,1029
6948,tr,K7GRW1,Sus scrofa ,IL6ST ,938
6949,tr,I3L777,Sus scrofa ,RPAP3 ,676
6950,tr,A0A287AJE1,Sus scrofa ,SNX33 ,633
6951,tr,F1SMC6,Sus scrofa ,BMP8A ,360
6952,tr,A0A287B4H6,Sus scrofa ,JOSD2 ,81
6953,tr,A0A5G2R0E8,Sus scrofa ,MAN2B1 ,1031
6954,tr,A0A5G2RN46,Sus scrofa ,NRN1 ,167
6955,tr,A0A287BL48,Sus scrofa ,ENTPD5 ,360
6956,tr,I3LVG3,Sus scrofa ,SLC38A11 ,438
6957,tr,A0A287BC74,Sus scrofa ,C1H18orf25 ,350
6958,tr,A0A5G2QQU8,Sus scrofa ,ZNF48 ,592
6959,tr,A0A287AFK3,Sus scrofa ,ATP8A2 ,1188
6960,tr,I3L5E8,Sus scrofa ,ZNF33B ,771
6961,tr,A0A5G2QRA6,Sus scrofa ,GTF2IRD1 ,959
6962,tr,A0A287AKE5,Sus scrofa ,LIN7C ,199
6963,tr,F1RXR8,Sus scrofa ,PANX2 ,669
6964,tr,A0A287ARV7,Sus scrofa ,MPDZ ,1978
6965,tr,A0A288CG62,Sus scrofa ,SLC35A3 ,580
6966,tr,A0A287B3B6,Sus scrofa ,,77
6967,tr,A0A286ZYW9,Sus scrofa ,NSD3 ,1378
6968,tr,F1RLZ7,Sus scrofa ,DPYSL3 ,683
6969,tr,A0A5G2RCS5,Sus scrofa ,NDUFS7 ,264
6970,tr,A0A286ZJR0,Sus scrofa ,SNAP23 ,200
6971,tr,A0A5G2RCV3,Sus scrofa ,MFNG ,308
6972,tr,A0A287ABL0,Sus scrofa ,TANC1 ,1735
6973,tr,F1S2G6,Sus scrofa ,WDR41 ,443
6974,tr,A0A287AJG2,Sus scrofa ,RBFOX1 ,425
6975,tr,A0A5G2QGM1,Sus scrofa ,OGDH ,408
6976,tr,K7GNV0,Sus scrofa ,RBMX ,408
6977,tr,F1SS32,Sus scrofa ,PAK6 ,709
6978,tr,A0A287A199,Sus scrofa ,RASAL2 ,977
6979,tr,A0A287BFS8,Sus scrofa ,TTC8 ,587
6980,tr,F2Z527,Sus scrofa ,CIB2 ,186
6981,tr,A0A5G2QPT3,Sus scrofa ,CRNKL1 ,646
6982,tr,A0A5G2RLQ3,Sus scrofa ,NKX6-1 ,340
6983,tr,A0A287BTD8,Sus scrofa ,SMIM31 ,71
6984,tr,A0A5G2RCT3,Sus scrofa ,LAD1 ,534
6985,tr,F1SPU9,Sus scrofa ,TAB3 ,685
6986,tr,A0A5G2QEC2,Sus scrofa ,LOC100737816 ,313
6987,tr,A0A5G2R6N7,Sus scrofa ,SP3 ,777
6988,tr,A0A287BPS6,Sus scrofa ,REV1 ,1180
6989,tr,A0A286ZNG8,Sus scrofa ,DAZAP1 ,227
6990,tr,F1SN40,Sus scrofa ,DUOXA1 ,337
6991,tr,A0A5G2R784,Sus scrofa ,OPHN1 ,786
6992,tr,F1S324,Sus scrofa ,SZT2 ,3430
6993,tr,A0A287B1V4,Sus scrofa ,DNM3 ,858
6994,tr,A0A287ANQ3,Sus scrofa ,MTIF3 ,311
6995,tr,I3LEQ6,Sus scrofa ,RALGAPA2 ,1827
6996,tr,I3L6W0,Sus scrofa ,SPAG11 ,85
6997,tr,F1SDJ2,Sus scrofa ,WDCP ,687
6998,tr,A0A5G2R642,Sus scrofa ,TPD52L1 ,176
6999,tr,A0A287BGU0,Sus scrofa ,NFYC ,438
7000,tr,A0A5G2R6T9,Sus scrofa ,ZMYND8 ,1185
7001,tr,F1SJD7,Sus scrofa ,ST7 ,531
7002,tr,A0A5G2Q861,Sus scrofa ,SELENOO ,670
7003,tr,I3L7W7,Sus scrofa ,TTC21A ,1275
7004,tr,F1RJ38,Sus scrofa ,PCDH9 ,1031
7005,tr,A0A5G2R0C9,Sus scrofa ,PRKCZ ,570
7006,tr,F1SJA7,Sus scrofa ,IMMP2L ,110
7007,tr,A0A287B5I3,Sus scrofa ,NFATC3 ,1107
7008,tr,A0A5G2QK14,Sus scrofa ,UCHL3 ,213
7009,tr,A0A286ZQM7,Sus scrofa ,SYNPR ,288
7010,tr,I3LKW2,Sus scrofa ,BCAT1 ,375
7011,tr,I3LD34,Sus scrofa ,MS4A14 ,906
7012,tr,A0A287AUS8,Sus scrofa ,,76
7013,tr,A0A287BSH5,Sus scrofa ,MAP3K2 ,583
7014,tr,A0A5G2RJI8,Sus scrofa ,ATAD5 ,1813
7015,tr,F1RHR1,Sus scrofa ,LOC100511338 ,318
7016,tr,A0A287B2H4,Sus scrofa ,THBS2 ,1175
7017,tr,A0A287AK06,Sus scrofa ,SH3D19 ,961
7018,tr,A0A286ZMM3,Sus scrofa ,ABAT ,490
7019,tr,A0A5G2R1W3,Sus scrofa ,RYR2 ,4966
7020,tr,F1SJA6,Sus scrofa ,,83
7021,tr,A0A5G2QY69,Sus scrofa ,,137
7022,tr,A0A287B944,Sus scrofa ,FAM114A1 ,430
7023,tr,A0A5G2R2I6,Sus scrofa ,SNCA ,113
7024,tr,A0A287AG67,Sus scrofa ,ZBTB17 ,801
7025,tr,A0A5G2R3F3,Sus scrofa ,DPH6 ,293
7026,tr,A0A287BEU8,Sus scrofa ,CXCL16 ,342
7027,tr,I3LA32,Sus scrofa ,MINDY2 ,607
7028,tr,A0A287BJN2,Sus scrofa ,P2RY6 ,515
7029,tr,A0A5G2RHG0,Sus scrofa ,,94
7030,tr,A0A287A4P7,Sus scrofa ,ETV6 ,436
7031,tr,A0A287BIK3,Sus scrofa ,KLHL41 ,544
7032,tr,A0A287BPU6,Sus scrofa ,ADCY3 ,1320
7033,tr,F1S5L3,Sus scrofa ,TECTB ,333
7034,tr,I3LFZ3,Sus scrofa ,CAPN13 ,599
7035,tr,A0A287APY7,Sus scrofa ,LRRFIP2 ,713
7036,tr,A0A287BKE7,Sus scrofa ,SUPT5H ,1029
7037,tr,F1RFL5,Sus scrofa ,DDX55 ,569
7038,tr,A0A5G2R7T6,Sus scrofa ,SHTN1 ,456
7039,tr,A0A287AWN3,Sus scrofa ,TBC1D22B ,544
7040,tr,A0A5G2QFB3,Sus scrofa ,TMEM59 ,144
7041,tr,A0A5G2QKX9,Sus scrofa ,TOM1L2 ,386
7042,tr,A0A5G2QL65,Sus scrofa ,,199
7043,tr,A0A287B6M4,Sus scrofa ,WRAP53 ,506
7044,tr,A0A287B9F8,Sus scrofa ,LOC102165510 ,370
7045,tr,A0A5G2R6H3,Sus scrofa ,TBC1D17 ,695
7046,tr,A0A5G2R3H4,Sus scrofa ,TMEM40 ,224
7047,tr,A0A287A1L5,Sus scrofa ,MAP3K19 ,1528
7048,tr,F1SPY3,Sus scrofa ,ZFY ,798
7049,tr,A0A5G2QI47,Sus scrofa ,CDKL3 ,588
7050,tr,A0A5G2R172,Sus scrofa ,,113
7051,tr,A0A5G2RBR9,Sus scrofa ,RALYL ,148
7052,tr,A0A5G2R837,Sus scrofa ,CLTRN ,238
7053,tr,F1SIC0,Sus scrofa ,PACSIN3 ,465
7054,tr,A0A287AWP5,Sus scrofa ,THRB ,460
7055,tr,F1RJ93,Sus scrofa ,TAGLN2 ,213
7056,tr,A0A5G2QP71,Sus scrofa ,CDC45 ,558
7057,tr,A0A287A3D8,Sus scrofa ,CD34 ,393
7058,tr,F1S7U3,Sus scrofa ,CHI3L1 ,391
7059,tr,A0A5G2QN87,Sus scrofa ,KPNA7 ,486
7060,tr,F1SBC0,Sus scrofa ,GATA6 ,592
7061,tr,F1RSF8,Sus scrofa ,TOM1L1 ,440
7062,tr,A0A5G2R799,Sus scrofa ,,127
7063,tr,A0A287ARH5,Sus scrofa ,NEB ,2608
7064,tr,F1RK32,Sus scrofa ,CCDC70 ,219
7065,tr,F1RIH4,Sus scrofa ,LOC100520259 ,292
7066,tr,A0A5G2R7E1,Sus scrofa ,LHX6 ,363
7067,tr,I3LDI0,Sus scrofa ,MLIP ,904
7068,tr,A0A5G2R2J1,Sus scrofa ,UBR3 ,1760
7069,tr,I3LRW1,Sus scrofa ,KAT2B ,831
7070,tr,A0A5G2QBA0,Sus scrofa ,CSNK1A1 ,359
7071,tr,I3L6Q6,Sus scrofa ,F13B ,581
7072,tr,A0A287BS85,Sus scrofa ,OTOF ,1997
7073,tr,A0A5G2R0F8,Sus scrofa ,RHOT1 ,704
7074,tr,F1SG78,Sus scrofa ,FGFR1OP2 ,215
7075,tr,A0A5G2QRA0,Sus scrofa ,SEPTIN9 ,566
7076,tr,F1S0D2,Sus scrofa ,CCNT2 ,618
7077,tr,A0A287BML3,Sus scrofa ,LPL ,486
7078,tr,A0A287AWY6,Sus scrofa ,DDX41 ,645
7079,tr,A0A287ADK3,Sus scrofa ,ALDH7A1 ,509
7080,tr,A0A5G2R3D5,Sus scrofa ,,83
7081,tr,A0A287AB08,Sus scrofa ,FNTA ,364
7082,tr,A0A5G2QNA0,Sus scrofa ,PLXND1 ,1870
7083,tr,F1RHB3,Sus scrofa ,SLC25A48 ,311
7084,tr,F1RXW6,Sus scrofa ,CFAP221 ,795
7085,tr,F1RR65,Sus scrofa ,TBC1D13 ,406
7086,tr,A0A287AR88,Sus scrofa ,FCER2 ,338
7087,tr,A0A287BB06,Sus scrofa ,PCDH9 ,1045
7088,tr,A0A287B1P7,Sus scrofa ,C9H1orf116 ,589
7089,tr,A0A287AW44,Sus scrofa ,CDIP1 ,208
7090,tr,F1SPP6,Sus scrofa ,SLC38A3 ,538
7091,tr,A0A5G2QVV0,Sus scrofa ,CCT5 ,566
7092,tr,I3LVL2,Sus scrofa ,CLDN15 ,195
7093,tr,A0A287BC27,Sus scrofa ,LRRFIP2 ,743
7094,tr,A0A287BLL0,Sus scrofa ,ELL ,631
7095,tr,K7GPN6,Sus scrofa ,ENTPD1 ,504
7096,tr,I3LSM1,Sus scrofa ,ITSN1 ,878
7097,tr,A0A5G2QE34,Sus scrofa ,PLOD3 ,744
7098,tr,A0A287AFR3,Sus scrofa ,,75
7099,tr,F6Q0R2,Sus scrofa ,SLC30A9 ,541
7100,tr,A0A5G2QYI5,Sus scrofa ,TOMM20 ,152
7101,tr,A0A5G2QHQ6,Sus scrofa ,,100
7102,tr,A0A287B859,Sus scrofa ,SREK1 ,631
7103,tr,A0A287AIB8,Sus scrofa ,LZTR1 ,813
7104,tr,A0A287AQE2,Sus scrofa ,KAT14 ,781
7105,tr,A0A5G2R5S4,Sus scrofa ,ROR1 ,882
7106,tr,F1RW85,Sus scrofa ,FAM171A1 ,767
7107,tr,A0A287BC80,Sus scrofa ,RBFOX3 ,331
7108,tr,F1RVB3,Sus scrofa ,ODAM ,275
7109,tr,F1RWH4,Sus scrofa ,COPZ2 ,191
7110,tr,A0A5G2QYC9,Sus scrofa ,PIGN ,911
7111,tr,F1SSU6,Sus scrofa ,VPS18 ,973
7112,tr,I3LPQ6,Sus scrofa ,CHRNA9 ,479
7113,tr,A0A5G2QS63,Sus scrofa ,VPS13A ,3171
7114,tr,F1S226,Sus scrofa ,VMP1 ,402
7115,tr,A0A5G2QX45,Sus scrofa ,,186
7116,tr,A0A5G2QP91,Sus scrofa ,OR6M1 ,292
7117,tr,A0A287B344,Sus scrofa ,ZNF532 ,1273
7118,tr,A0A287ARK8,Sus scrofa ,CD22 ,851
7119,tr,A0A5G2R694,Sus scrofa ,TGFBR2 ,542
7120,tr,A0A5G2QJE0,Sus scrofa ,ZNF185 ,677
7121,tr,K7GMV6,Sus scrofa ,DEPTOR ,381
7122,tr,A0A5G2RAM4,Sus scrofa ,DCX ,353
7123,tr,A0A5G2R8M0,Sus scrofa ,,127
7124,tr,A0A287APM0,Sus scrofa ,ARHGEF2 ,956
7125,tr,A0A287AU02,Sus scrofa ,SCMH1 ,632
7126,tr,I3L9A6,Sus scrofa ,RAD18 ,547
7127,tr,A0A287AXJ1,Sus scrofa ,COG3 ,802
7128,tr,A0A287ADA7,Sus scrofa ,FHAD1 ,1399
7129,tr,A0A286ZVP2,Sus scrofa ,CDC42BPB ,1665
7130,tr,A0A287A053,Sus scrofa ,NSMAF ,920
7131,tr,A0A286ZZR9,Sus scrofa ,EFCC1 ,572
7132,tr,A0A5G2RNN3,Sus scrofa ,TNFAIP2 ,655
7133,tr,A0A287AUZ8,Sus scrofa ,PRPF4B ,827
7134,tr,F1SM00,Sus scrofa ,SMARCC2 ,1151
7135,tr,A0A286ZK47,Sus scrofa ,LOC100626097 ,6784
7136,tr,I3LJD0,Sus scrofa ,LIN9 ,513
7137,tr,A0A287AZG4,Sus scrofa ,LDLRAD4 ,321
7138,tr,A0A287BDK0,Sus scrofa ,PHETA1 ,207
7139,tr,A0A5G2QTZ3,Sus scrofa ,MAP2K3 ,409
7140,tr,A0A287BKD8,Sus scrofa ,ZNF592 ,1304
7141,tr,A0A287B9W9,Sus scrofa ,EPS15L1 ,756
7142,tr,A0A5G2QFV8,Sus scrofa ,SIX5 ,75
7143,tr,A0A286ZTD8,Sus scrofa ,CRK ,385
7144,tr,A0A287AP92,Sus scrofa ,ABLIM3 ,543
7145,tr,A0A5G2QBA8,Sus scrofa ,,136
7146,tr,A0A287BT28,Sus scrofa ,RFC1 ,1076
7147,tr,A0A5G2QE58,Sus scrofa ,,190
7148,tr,A0A5G2QH78,Sus scrofa ,HBS1L ,634
7149,tr,I3LMW0,Sus scrofa ,SENP2 ,556
7150,tr,F1RKN0,Sus scrofa ,ZNF569 ,691
7151,tr,A0A5G2QH87,Sus scrofa ,TASOR ,1040
7152,tr,A0A5G2RFN5,Sus scrofa ,UPF3A ,456
7153,tr,A0A5G2Q8A1,Sus scrofa ,GIT2 ,712
7154,tr,A0A286ZZF2,Sus scrofa ,ABLIM1 ,671
7155,tr,A0A286ZY75,Sus scrofa ,,845
7156,tr,A0A5G2QTT4,Sus scrofa ,ADAM11 ,839
7157,tr,F1SLY7,Sus scrofa ,CNPY2 ,182
7158,tr,A0A287AXH5,Sus scrofa ,YLPM1 ,2118
7159,tr,A0A5G2QQX7,Sus scrofa ,SGIP1 ,609
7160,tr,F1SN94,Sus scrofa ,WDR70 ,661
7161,tr,A0A5G2R624,Sus scrofa ,PARD3B ,1142
7162,tr,F1RKZ9,Sus scrofa ,SDF2L1 ,358
7163,tr,I3L8L2,Sus scrofa ,ERAP2 ,951
7164,tr,F1SJL6,Sus scrofa ,PDCD7 ,482
7165,tr,A0A287BE58,Sus scrofa ,FTO ,493
7166,tr,A0A287BP49,Sus scrofa ,NUMA1 ,2134
7167,tr,F1RXU8,Sus scrofa ,ANKAR ,1433
7168,tr,A0A5S6IDI6,Sus scrofa ,ESD ,268
7169,tr,A0A287B6E3,Sus scrofa ,ETFDH ,570
7170,tr,A0A286ZRG9,Sus scrofa ,ME1 ,552
7171,tr,A0A287BJB5,Sus scrofa ,ZNF683 ,496
7172,tr,A0A287ABA1,Sus scrofa ,SRCIN1 ,1308
7173,tr,I3L5H5,Sus scrofa ,CDX4 ,284
7174,tr,F1S8U2,Sus scrofa ,BTRC ,567
7175,tr,F1SDI4,Sus scrofa ,PLK5 ,611
7176,tr,F1RVH1,Sus scrofa ,MLLT10 ,1017
7177,tr,A0A2C9F3C6,Sus scrofa ,AVPR2 ,406
7178,tr,A0A286ZJQ4,Sus scrofa ,MAP1B ,2469
7179,tr,A0A286ZLW2,Sus scrofa ,PPHLN1 ,382
7180,tr,A0A5G2QBG3,Sus scrofa ,ADARB2 ,734
7181,tr,F1SJS4,Sus scrofa ,TTC21A ,1271
